source,source_url,collected_at,target_champion_name,target_champion_slug,position,counter_rank,counter_champion_name,counter_champion_slug,win_rate,games
u.gg,https://u.gg/lol/champions/neeko/counter,2026-06-06T10:29:10.406486+00:00,Neeko,neeko,UTILITY,5,Zilean,zilean,57.0,307
u.gg,https://u.gg/lol/champions/talon/counter,2026-06-06T10:29:12.974754+00:00,Talon,talon,MIDDLE,1,Rammus,rammus,53.63,634
u.gg,https://u.gg/lol/champions/talon/counter,2026-06-06T10:29:12.974754+00:00,Talon,talon,MIDDLE,2,Warwick,warwick,53.13,958
u.gg,https://u.gg/lol/champions/talon/counter,2026-06-06T10:29:12.974754+00:00,Talon,talon,MIDDLE,3,Zac,zac,52.92,720
u.gg,https://u.gg/lol/champions/talon/counter,2026-06-06T10:29:12.974754+00:00,Talon,talon,MIDDLE,4,FiddleSticks,fiddlesticks,52.84,774
u.gg,https://u.gg/lol/champions/talon/counter,2026-06-06T10:29:12.974754+00:00,Talon,talon,MIDDLE,5,Nidalee,nidalee,52.26,1039
u.gg,https://u.gg/lol/champions/ekko/counter,2026-06-06T10:29:16.050633+00:00,Ekko,ekko,JUNGLE,1,Rammus,rammus,55.17,484
u.gg,https://u.gg/lol/champions/ekko/counter,2026-06-06T10:29:16.050633+00:00,Ekko,ekko,JUNGLE,2,Belveth,belveth,55.09,599
u.gg,https://u.gg/lol/champions/ekko/counter,2026-06-06T10:29:16.050633+00:00,Ekko,ekko,JUNGLE,3,Elise,elise,54.11,608
u.gg,https://u.gg/lol/champions/ekko/counter,2026-06-06T10:29:16.050633+00:00,Ekko,ekko,JUNGLE,4,Ivern,ivern,53.71,337
u.gg,https://u.gg/lol/champions/ekko/counter,2026-06-06T10:29:16.050633+00:00,Ekko,ekko,JUNGLE,5,Evelynn,evelynn,53.19,831
u.gg,https://u.gg/lol/champions/zaahen/counter,2026-06-06T10:29:18.638735+00:00,Zaahen,zaahen,TOP,1,Singed,singed,58.01,462
u.gg,https://u.gg/lol/champions/zaahen/counter,2026-06-06T10:29:18.638735+00:00,Zaahen,zaahen,TOP,2,Illaoi,illaoi,56.08,362
u.gg,https://u.gg/lol/champions/zaahen/counter,2026-06-06T10:29:18.638735+00:00,Zaahen,zaahen,TOP,3,Varus,varus,55.91,186
u.gg,https://u.gg/lol/champions/zaahen/counter,2026-06-06T10:29:18.638735+00:00,Zaahen,zaahen,TOP,4,Fiora,fiora,55.28,530
u.gg,https://u.gg/lol/champions/zaahen/counter,2026-06-06T10:29:18.638735+00:00,Zaahen,zaahen,TOP,5,Urgot,urgot,55.15,408
u.gg,https://u.gg/lol/champions/darius/counter,2026-06-06T10:29:20.934757+00:00,Darius,darius,TOP,1,Heimerdinger,heimerdinger,54.39,570
u.gg,https://u.gg/lol/champions/darius/counter,2026-06-06T10:29:20.934757+00:00,Darius,darius,TOP,2,Quinn,quinn,53.83,522
u.gg,https://u.gg/lol/champions/darius/counter,2026-06-06T10:29:20.934757+00:00,Darius,darius,TOP,3,Ornn,ornn,52.91,2011
u.gg,https://u.gg/lol/champions/darius/counter,2026-06-06T10:29:20.934757+00:00,Darius,darius,TOP,4,TahmKench,tahmkench,52.83,1007
u.gg,https://u.gg/lol/champions/darius/counter,2026-06-06T10:29:20.934757+00:00,Darius,darius,TOP,5,Vayne,vayne,52.71,1751
u.gg,https://u.gg/lol/champions/aurora/counter,2026-06-06T10:29:23.077179+00:00,Aurora,aurora,MIDDLE,1,Diana,diana,54.45,832
u.gg,https://u.gg/lol/champions/aurora/counter,2026-06-06T10:29:23.077179+00:00,Aurora,aurora,MIDDLE,2,Cassiopeia,cassiopeia,53.99,363
u.gg,https://u.gg/lol/champions/aurora/counter,2026-06-06T10:29:23.077179+00:00,Aurora,aurora,MIDDLE,3,Taliyah,taliyah,53.96,341
u.gg,https://u.gg/lol/champions/aurora/counter,2026-06-06T10:29:23.077179+00:00,Aurora,aurora,MIDDLE,4,Zed,zed,53.75,1252
u.gg,https://u.gg/lol/champions/aurora/counter,2026-06-06T10:29:23.077179+00:00,Aurora,aurora,MIDDLE,5,TwistedFate,twistedfate,53.65,986
u.gg,https://u.gg/lol/champions/kennen/counter,2026-06-06T10:29:25.141523+00:00,Kennen,kennen,TOP,1,Ornn,ornn,58.51,429
u.gg,https://u.gg/lol/champions/kennen/counter,2026-06-06T10:29:25.141523+00:00,Kennen,kennen,TOP,2,XinZhao,xinzhao,57.14,280
u.gg,https://u.gg/lol/champions/kennen/counter,2026-06-06T10:29:25.141523+00:00,Kennen,kennen,TOP,3,Mordekaiser,mordekaiser,56.37,408
u.gg,https://u.gg/lol/champions/kennen/counter,2026-06-06T10:29:25.141523+00:00,Kennen,kennen,TOP,4,DrMundo,drmundo,56.18,429
u.gg,https://u.gg/lol/champions/kennen/counter,2026-06-06T10:29:25.141523+00:00,Kennen,kennen,TOP,5,Kled,kled,55.73,131
u.gg,https://u.gg/lol/champions/rell/counter,2026-06-06T10:29:28.608335+00:00,Rell,rell,UTILITY,1,Senna,senna,52.86,1803
u.gg,https://u.gg/lol/champions/rell/counter,2026-06-06T10:29:28.608335+00:00,Rell,rell,UTILITY,2,Brand,brand,52.62,667
u.gg,https://u.gg/lol/champions/rell/counter,2026-06-06T10:29:28.608335+00:00,Rell,rell,UTILITY,3,Taric,taric,52.53,455
u.gg,https://u.gg/lol/champions/rell/counter,2026-06-06T10:29:28.608335+00:00,Rell,rell,UTILITY,4,Blitzcrank,blitzcrank,50.86,1050
u.gg,https://u.gg/lol/champions/rell/counter,2026-06-06T10:29:28.608335+00:00,Rell,rell,UTILITY,5,Poppy,poppy,50.8,939
u.gg,https://u.gg/lol/champions/reksai/counter,2026-06-06T10:29:30.585959+00:00,RekSai,reksai,JUNGLE,1,Ivern,ivern,53.46,159
u.gg,https://u.gg/lol/champions/reksai/counter,2026-06-06T10:29:30.585959+00:00,RekSai,reksai,JUNGLE,2,Warwick,warwick,52.02,421
u.gg,https://u.gg/lol/champions/reksai/counter,2026-06-06T10:29:30.585959+00:00,RekSai,reksai,JUNGLE,3,Belveth,belveth,52.01,348
u.gg,https://u.gg/lol/champions/reksai/counter,2026-06-06T10:29:30.585959+00:00,RekSai,reksai,JUNGLE,4,Udyr,udyr,51.73,375
u.gg,https://u.gg/lol/champions/reksai/counter,2026-06-06T10:29:30.585959+00:00,RekSai,reksai,JUNGLE,5,Sejuani,sejuani,51.71,234
u.gg,https://u.gg/lol/champions/azir/counter,2026-06-06T10:29:33.210796+00:00,Azir,azir,MIDDLE,1,XinZhao,xinzhao,58.7,184
u.gg,https://u.gg/lol/champions/azir/counter,2026-06-06T10:29:33.210796+00:00,Azir,azir,MIDDLE,2,Vladimir,vladimir,58.54,574
u.gg,https://u.gg/lol/champions/azir/counter,2026-06-06T10:29:33.210796+00:00,Azir,azir,MIDDLE,3,TwistedFate,twistedfate,57.59,540
u.gg,https://u.gg/lol/champions/azir/counter,2026-06-06T10:29:33.210796+00:00,Azir,azir,MIDDLE,4,Fizz,fizz,57.17,523
u.gg,https://u.gg/lol/champions/azir/counter,2026-06-06T10:29:33.210796+00:00,Azir,azir,MIDDLE,5,Taliyah,taliyah,56.78,199
u.gg,https://u.gg/lol/champions/zac/counter,2026-06-06T10:29:35.295395+00:00,Zac,zac,JUNGLE,1,Lillia,lillia,56.49,501
u.gg,https://u.gg/lol/champions/zac/counter,2026-06-06T10:29:35.295395+00:00,Zac,zac,JUNGLE,2,JarvanIV,jarvaniv,55.42,951
u.gg,https://u.gg/lol/champions/zac/counter,2026-06-06T10:29:35.295395+00:00,Zac,zac,JUNGLE,3,Shyvana,shyvana,55.16,678
u.gg,https://u.gg/lol/champions/zac/counter,2026-06-06T10:29:35.295395+00:00,Zac,zac,JUNGLE,4,Rammus,rammus,54.82,197
u.gg,https://u.gg/lol/champions/zac/counter,2026-06-06T10:29:35.295395+00:00,Zac,zac,JUNGLE,5,Amumu,amumu,53.7,324
u.gg,https://u.gg/lol/champions/malzahar/counter,2026-06-06T10:29:37.566398+00:00,Malzahar,malzahar,MIDDLE,1,Sion,sion,60.79,783
u.gg,https://u.gg/lol/champions/malzahar/counter,2026-06-06T10:29:37.566398+00:00,Malzahar,malzahar,MIDDLE,2,Diana,diana,54.37,1784
u.gg,https://u.gg/lol/champions/malzahar/counter,2026-06-06T10:29:37.566398+00:00,Malzahar,malzahar,MIDDLE,3,Talon,talon,53.94,938
u.gg,https://u.gg/lol/champions/malzahar/counter,2026-06-06T10:29:37.566398+00:00,Malzahar,malzahar,MIDDLE,4,Fizz,fizz,53.8,2318
u.gg,https://u.gg/lol/champions/malzahar/counter,2026-06-06T10:29:37.566398+00:00,Malzahar,malzahar,MIDDLE,5,Xerath,xerath,53.8,2541
u.gg,https://u.gg/lol/champions/ornn/counter,2026-06-06T10:29:39.606085+00:00,Ornn,ornn,TOP,1,Olaf,olaf,51.97,785
u.gg,https://u.gg/lol/champions/ornn/counter,2026-06-06T10:29:39.606085+00:00,Ornn,ornn,TOP,2,Singed,singed,51.69,890
u.gg,https://u.gg/lol/champions/ornn/counter,2026-06-06T10:29:39.606085+00:00,Ornn,ornn,TOP,3,Poppy,poppy,51.29,425
u.gg,https://u.gg/lol/champions/ornn/counter,2026-06-06T10:29:39.606085+00:00,Ornn,ornn,TOP,4,KSante,ksante,51.19,1262
u.gg,https://u.gg/lol/champions/ornn/counter,2026-06-06T10:29:39.606085+00:00,Ornn,ornn,TOP,5,Fiora,fiora,50.93,1123
u.gg,https://u.gg/lol/champions/lissandra/counter,2026-06-06T10:29:43.124326+00:00,Lissandra,lissandra,MIDDLE,1,Velkoz,velkoz,59.1,533
u.gg,https://u.gg/lol/champions/lissandra/counter,2026-06-06T10:29:43.124326+00:00,Lissandra,lissandra,MIDDLE,2,Brand,brand,54.22,509
u.gg,https://u.gg/lol/champions/lissandra/counter,2026-06-06T10:29:43.124326+00:00,Lissandra,lissandra,MIDDLE,3,Annie,annie,53.86,778
u.gg,https://u.gg/lol/champions/lissandra/counter,2026-06-06T10:29:43.124326+00:00,Lissandra,lissandra,MIDDLE,4,Cassiopeia,cassiopeia,53.6,472
u.gg,https://u.gg/lol/champions/lissandra/counter,2026-06-06T10:29:43.124326+00:00,Lissandra,lissandra,MIDDLE,5,Lux,lux,53.2,1314
u.gg,https://u.gg/lol/champions/lux/counter,2026-06-06T10:29:45.767094+00:00,Lux,lux,UTILITY,1,Maokai,maokai,55.77,511
u.gg,https://u.gg/lol/champions/lux/counter,2026-06-06T10:29:45.767094+00:00,Lux,lux,UTILITY,2,Sona,sona,55.17,1035
u.gg,https://u.gg/lol/champions/lux/counter,2026-06-06T10:29:45.767094+00:00,Lux,lux,UTILITY,3,Blitzcrank,blitzcrank,55.1,2303
u.gg,https://u.gg/lol/champions/lux/counter,2026-06-06T10:29:45.767094+00:00,Lux,lux,UTILITY,4,TahmKench,tahmkench,54.34,852
u.gg,https://u.gg/lol/champions/lux/counter,2026-06-06T10:29:45.767094+00:00,Lux,lux,UTILITY,5,Bard,bard,54.24,2651
u.gg,https://u.gg/lol/champions/olaf/counter,2026-06-06T10:29:48.199671+00:00,Olaf,olaf,TOP,1,Kled,kled,56.34,355
u.gg,https://u.gg/lol/champions/olaf/counter,2026-06-06T10:29:48.199671+00:00,Olaf,olaf,TOP,2,TahmKench,tahmkench,54.38,331
u.gg,https://u.gg/lol/champions/olaf/counter,2026-06-06T10:29:48.199671+00:00,Olaf,olaf,TOP,3,Vladimir,vladimir,54.29,210
u.gg,https://u.gg/lol/champions/olaf/counter,2026-06-06T10:29:48.199671+00:00,Olaf,olaf,TOP,4,Trundle,trundle,53.74,575
u.gg,https://u.gg/lol/champions/olaf/counter,2026-06-06T10:29:48.199671+00:00,Olaf,olaf,TOP,5,Fiora,fiora,53.38,577
u.gg,https://u.gg/lol/champions/hecarim/counter,2026-06-06T10:29:49.941396+00:00,Hecarim,hecarim,JUNGLE,1,Udyr,udyr,54.23,710
u.gg,https://u.gg/lol/champions/hecarim/counter,2026-06-06T10:29:49.941396+00:00,Hecarim,hecarim,JUNGLE,2,Sylas,sylas,54.17,1702
u.gg,https://u.gg/lol/champions/hecarim/counter,2026-06-06T10:29:49.941396+00:00,Hecarim,hecarim,JUNGLE,3,Skarner,skarner,53.89,334
u.gg,https://u.gg/lol/champions/hecarim/counter,2026-06-06T10:29:49.941396+00:00,Hecarim,hecarim,JUNGLE,4,Amumu,amumu,53.0,583
u.gg,https://u.gg/lol/champions/hecarim/counter,2026-06-06T10:29:49.941396+00:00,Hecarim,hecarim,JUNGLE,5,Evelynn,evelynn,52.88,832
u.gg,https://u.gg/lol/champions/diana/counter,2026-06-06T10:29:54.291217+00:00,Diana,diana,MIDDLE,1,Briar,briar,54.08,1984
u.gg,https://u.gg/lol/champions/diana/counter,2026-06-06T10:29:54.291217+00:00,Diana,diana,MIDDLE,2,MasterYi,masteryi,53.43,2783
u.gg,https://u.gg/lol/champions/diana/counter,2026-06-06T10:29:54.291217+00:00,Diana,diana,MIDDLE,3,Shyvana,shyvana,53.38,2113
u.gg,https://u.gg/lol/champions/diana/counter,2026-06-06T10:29:54.291217+00:00,Diana,diana,MIDDLE,4,Volibear,volibear,53.05,573
u.gg,https://u.gg/lol/champions/diana/counter,2026-06-06T10:29:54.291217+00:00,Diana,diana,MIDDLE,5,Udyr,udyr,52.6,981
u.gg,https://u.gg/lol/champions/mordekaiser/counter,2026-06-06T10:29:56.682152+00:00,Mordekaiser,mordekaiser,TOP,1,Heimerdinger,heimerdinger,56.88,443
u.gg,https://u.gg/lol/champions/mordekaiser/counter,2026-06-06T10:29:56.682152+00:00,Mordekaiser,mordekaiser,TOP,2,Warwick,warwick,56.77,650
u.gg,https://u.gg/lol/champions/mordekaiser/counter,2026-06-06T10:29:56.682152+00:00,Mordekaiser,mordekaiser,TOP,3,Olaf,olaf,55.71,1253
u.gg,https://u.gg/lol/champions/mordekaiser/counter,2026-06-06T10:29:56.682152+00:00,Mordekaiser,mordekaiser,TOP,4,Anivia,anivia,55.06,316
u.gg,https://u.gg/lol/champions/mordekaiser/counter,2026-06-06T10:29:56.682152+00:00,Mordekaiser,mordekaiser,TOP,5,Yorick,yorick,55.05,1526
u.gg,https://u.gg/lol/champions/syndra/counter,2026-06-06T10:29:59.922914+00:00,Syndra,syndra,MIDDLE,1,Fizz,fizz,56.48,1820
u.gg,https://u.gg/lol/champions/syndra/counter,2026-06-06T10:29:59.922914+00:00,Syndra,syndra,MIDDLE,2,Ekko,ekko,54.77,964
u.gg,https://u.gg/lol/champions/syndra/counter,2026-06-06T10:29:59.922914+00:00,Syndra,syndra,MIDDLE,3,Katarina,katarina,54.76,1786
u.gg,https://u.gg/lol/champions/syndra/counter,2026-06-06T10:29:59.922914+00:00,Syndra,syndra,MIDDLE,4,AurelionSol,aurelionsol,54.53,563
u.gg,https://u.gg/lol/champions/syndra/counter,2026-06-06T10:29:59.922914+00:00,Syndra,syndra,MIDDLE,5,Talon,talon,54.42,509
u.gg,https://u.gg/lol/champions/fizz/counter,2026-06-06T10:30:02.420236+00:00,Fizz,fizz,MIDDLE,1,Diana,diana,53.24,1822
u.gg,https://u.gg/lol/champions/fizz/counter,2026-06-06T10:30:02.420236+00:00,Fizz,fizz,MIDDLE,2,Vladimir,vladimir,53.04,2059
u.gg,https://u.gg/lol/champions/fizz/counter,2026-06-06T10:30:02.420236+00:00,Fizz,fizz,MIDDLE,3,Pantheon,pantheon,52.96,557
u.gg,https://u.gg/lol/champions/fizz/counter,2026-06-06T10:30:02.420236+00:00,Fizz,fizz,MIDDLE,4,Irelia,irelia,52.91,843
u.gg,https://u.gg/lol/champions/fizz/counter,2026-06-06T10:30:02.420236+00:00,Fizz,fizz,MIDDLE,5,Lissandra,lissandra,52.41,2322
u.gg,https://u.gg/lol/champions/yorick/counter,2026-06-06T10:30:04.774600+00:00,Yorick,yorick,TOP,1,Warwick,warwick,56.77,458
u.gg,https://u.gg/lol/champions/yorick/counter,2026-06-06T10:30:04.774600+00:00,Yorick,yorick,TOP,2,Yone,yone,56.32,2296
u.gg,https://u.gg/lol/champions/yorick/counter,2026-06-06T10:30:04.774600+00:00,Yorick,yorick,TOP,3,Fiora,fiora,55.85,743
u.gg,https://u.gg/lol/champions/yorick/counter,2026-06-06T10:30:04.774600+00:00,Yorick,yorick,TOP,4,Kayle,kayle,55.35,757
u.gg,https://u.gg/lol/champions/yorick/counter,2026-06-06T10:30:04.774600+00:00,Yorick,yorick,TOP,5,Trundle,trundle,54.99,351
u.gg,https://u.gg/lol/champions/briar/counter,2026-06-06T10:30:07.045986+00:00,Briar,briar,JUNGLE,1,MonkeyKing,wukong,53.96,1540
u.gg,https://u.gg/lol/champions/briar/counter,2026-06-06T10:30:07.045986+00:00,Briar,briar,JUNGLE,2,RekSai,reksai,53.47,677
u.gg,https://u.gg/lol/champions/briar/counter,2026-06-06T10:30:07.045986+00:00,Briar,briar,JUNGLE,3,Sejuani,sejuani,51.97,508
u.gg,https://u.gg/lol/champions/briar/counter,2026-06-06T10:30:07.045986+00:00,Briar,briar,JUNGLE,4,FiddleSticks,fiddlesticks,51.31,651
u.gg,https://u.gg/lol/champions/briar/counter,2026-06-06T10:30:07.045986+00:00,Briar,briar,JUNGLE,5,Ekko,ekko,51.3,1384
u.gg,https://u.gg/lol/champions/fiora/counter,2026-06-06T10:30:09.763545+00:00,Fiora,fiora,TOP,1,Quinn,quinn,57.97,207
u.gg,https://u.gg/lol/champions/fiora/counter,2026-06-06T10:30:09.763545+00:00,Fiora,fiora,TOP,2,Heimerdinger,heimerdinger,56.14,228
u.gg,https://u.gg/lol/champions/fiora/counter,2026-06-06T10:30:09.763545+00:00,Fiora,fiora,TOP,3,Malphite,malphite,55.77,1533
u.gg,https://u.gg/lol/champions/fiora/counter,2026-06-06T10:30:09.763545+00:00,Fiora,fiora,TOP,4,Warwick,warwick,54.77,451
u.gg,https://u.gg/lol/champions/fiora/counter,2026-06-06T10:30:09.763545+00:00,Fiora,fiora,TOP,5,Kennen,kennen,53.59,362
u.gg,https://u.gg/lol/champions/morgana/counter,2026-06-06T10:30:12.665578+00:00,Morgana,morgana,UTILITY,1,Karma,karma,53.25,2259
u.gg,https://u.gg/lol/champions/morgana/counter,2026-06-06T10:30:12.665578+00:00,Morgana,morgana,UTILITY,2,Milio,milio,53.11,1785
u.gg,https://u.gg/lol/champions/morgana/counter,2026-06-06T10:30:12.665578+00:00,Morgana,morgana,UTILITY,3,Zoe,zoe,52.69,279
u.gg,https://u.gg/lol/champions/morgana/counter,2026-06-06T10:30:12.665578+00:00,Morgana,morgana,UTILITY,4,Shaco,shaco,52.67,262
u.gg,https://u.gg/lol/champions/morgana/counter,2026-06-06T10:30:12.665578+00:00,Morgana,morgana,UTILITY,5,Bard,bard,52.35,1427
u.gg,https://u.gg/lol/champions/garen/counter,2026-06-06T10:30:16.581131+00:00,Garen,garen,TOP,1,Kayle,kayle,56.77,2443
u.gg,https://u.gg/lol/champions/garen/counter,2026-06-06T10:30:16.581131+00:00,Garen,garen,TOP,2,Vayne,vayne,53.94,2045
u.gg,https://u.gg/lol/champions/garen/counter,2026-06-06T10:30:16.581131+00:00,Garen,garen,TOP,3,Tryndamere,tryndamere,53.67,1947
u.gg,https://u.gg/lol/champions/garen/counter,2026-06-06T10:30:16.581131+00:00,Garen,garen,TOP,4,Camille,camille,53.13,2315
u.gg,https://u.gg/lol/champions/garen/counter,2026-06-06T10:30:16.581131+00:00,Garen,garen,TOP,5,Chogath,chogath,52.71,1309
u.gg,https://u.gg/lol/champions/volibear/counter,2026-06-06T10:30:18.706949+00:00,Volibear,volibear,TOP,1,Poppy,poppy,59.15,213
u.gg,https://u.gg/lol/champions/volibear/counter,2026-06-06T10:30:18.706949+00:00,Volibear,volibear,TOP,2,Vladimir,vladimir,58.72,235
u.gg,https://u.gg/lol/champions/volibear/counter,2026-06-06T10:30:18.706949+00:00,Volibear,volibear,TOP,3,Singed,singed,58.31,439
u.gg,https://u.gg/lol/champions/volibear/counter,2026-06-06T10:30:18.706949+00:00,Volibear,volibear,TOP,4,Vayne,vayne,57.55,530
u.gg,https://u.gg/lol/champions/volibear/counter,2026-06-06T10:30:18.706949+00:00,Volibear,volibear,TOP,5,Jax,jax,55.24,1097
u.gg,https://u.gg/lol/champions/anivia/counter,2026-06-06T10:30:21.206642+00:00,Anivia,anivia,MIDDLE,1,Naafiri,naafiri,55.56,567
u.gg,https://u.gg/lol/champions/anivia/counter,2026-06-06T10:30:21.206642+00:00,Anivia,anivia,MIDDLE,2,Riven,riven,55.34,253
u.gg,https://u.gg/lol/champions/anivia/counter,2026-06-06T10:30:21.206642+00:00,Anivia,anivia,MIDDLE,3,AurelionSol,aurelionsol,54.69,501
u.gg,https://u.gg/lol/champions/anivia/counter,2026-06-06T10:30:21.206642+00:00,Anivia,anivia,MIDDLE,4,Ahri,ahri,53.25,2203
u.gg,https://u.gg/lol/champions/anivia/counter,2026-06-06T10:30:21.206642+00:00,Anivia,anivia,MIDDLE,5,Xerath,xerath,53.03,1520
u.gg,https://u.gg/lol/champions/vayne/counter,2026-06-06T10:30:24.793696+00:00,Vayne,vayne,TOP,1,Veigar,veigar,54.85,361
u.gg,https://u.gg/lol/champions/vayne/counter,2026-06-06T10:30:24.793696+00:00,Vayne,vayne,TOP,2,Senna,senna,54.66,2104
u.gg,https://u.gg/lol/champions/vayne/counter,2026-06-06T10:30:24.793696+00:00,Vayne,vayne,TOP,3,Samira,samira,53.58,2236
u.gg,https://u.gg/lol/champions/vayne/counter,2026-06-06T10:30:24.793696+00:00,Vayne,vayne,TOP,4,Aphelios,aphelios,53.33,1380
u.gg,https://u.gg/lol/champions/vayne/counter,2026-06-06T10:30:24.793696+00:00,Vayne,vayne,TOP,5,Ashe,ashe,52.91,4678
u.gg,https://u.gg/lol/champions/tristana/counter,2026-06-06T10:30:26.896119+00:00,Tristana,tristana,BOTTOM,1,Yasuo,yasuo,54.58,284
u.gg,https://u.gg/lol/champions/tristana/counter,2026-06-06T10:30:26.896119+00:00,Tristana,tristana,BOTTOM,2,KogMaw,kogmaw,53.45,507
u.gg,https://u.gg/lol/champions/tristana/counter,2026-06-06T10:30:26.896119+00:00,Tristana,tristana,BOTTOM,3,Aphelios,aphelios,52.81,979
u.gg,https://u.gg/lol/champions/tristana/counter,2026-06-06T10:30:26.896119+00:00,Tristana,tristana,BOTTOM,4,Seraphine,seraphine,52.63,380
u.gg,https://u.gg/lol/champions/tristana/counter,2026-06-06T10:30:26.896119+00:00,Tristana,tristana,BOTTOM,5,Brand,brand,51.86,889
u.gg,https://u.gg/lol/champions/milio/counter,2026-06-06T10:30:28.665925+00:00,Milio,milio,UTILITY,1,Taric,taric,53.15,523
u.gg,https://u.gg/lol/champions/milio/counter,2026-06-06T10:30:28.665925+00:00,Milio,milio,UTILITY,2,Nautilus,nautilus,52.7,4374
u.gg,https://u.gg/lol/champions/milio/counter,2026-06-06T10:30:28.665925+00:00,Milio,milio,UTILITY,3,Thresh,thresh,52.55,5754
u.gg,https://u.gg/lol/champions/milio/counter,2026-06-06T10:30:28.665925+00:00,Milio,milio,UTILITY,4,Senna,senna,51.81,3831
u.gg,https://u.gg/lol/champions/milio/counter,2026-06-06T10:30:28.665925+00:00,Milio,milio,UTILITY,5,Braum,braum,51.65,2031
u.gg,https://u.gg/lol/champions/hwei/counter,2026-06-06T10:30:30.908335+00:00,Hwei,hwei,MIDDLE,1,Xerath,xerath,56.44,1933
u.gg,https://u.gg/lol/champions/hwei/counter,2026-06-06T10:30:30.908335+00:00,Hwei,hwei,MIDDLE,2,Akshan,akshan,54.96,595
u.gg,https://u.gg/lol/champions/hwei/counter,2026-06-06T10:30:30.908335+00:00,Hwei,hwei,MIDDLE,3,Naafiri,naafiri,54.87,585
u.gg,https://u.gg/lol/champions/hwei/counter,2026-06-06T10:30:30.908335+00:00,Hwei,hwei,MIDDLE,4,Fizz,fizz,54.81,1257
u.gg,https://u.gg/lol/champions/hwei/counter,2026-06-06T10:30:30.908335+00:00,Hwei,hwei,MIDDLE,5,Lux,lux,54.8,1157
u.gg,https://u.gg/lol/champions/vex/counter,2026-06-06T10:30:35.086156+00:00,Vex,vex,MIDDLE,1,Vladimir,vladimir,55.63,710
u.gg,https://u.gg/lol/champions/vex/counter,2026-06-06T10:30:35.086156+00:00,Vex,vex,MIDDLE,2,Anivia,anivia,54.7,404
u.gg,https://u.gg/lol/champions/vex/counter,2026-06-06T10:30:35.086156+00:00,Vex,vex,MIDDLE,3,TwistedFate,twistedfate,53.89,681
u.gg,https://u.gg/lol/champions/vex/counter,2026-06-06T10:30:35.086156+00:00,Vex,vex,MIDDLE,4,Taliyah,taliyah,53.72,242
u.gg,https://u.gg/lol/champions/vex/counter,2026-06-06T10:30:35.086156+00:00,Vex,vex,MIDDLE,5,Annie,annie,53.33,450
u.gg,https://u.gg/lol/champions/camille/counter,2026-06-06T10:30:37.385808+00:00,Camille,camille,TOP,1,Warwick,warwick,56.07,280
u.gg,https://u.gg/lol/champions/camille/counter,2026-06-06T10:30:37.385808+00:00,Camille,camille,TOP,2,Vladimir,vladimir,55.06,247
u.gg,https://u.gg/lol/champions/camille/counter,2026-06-06T10:30:37.385808+00:00,Camille,camille,TOP,3,Varus,varus,54.8,281
u.gg,https://u.gg/lol/champions/camille/counter,2026-06-06T10:30:37.385808+00:00,Camille,camille,TOP,4,Rumble,rumble,54.55,341
u.gg,https://u.gg/lol/champions/camille/counter,2026-06-06T10:30:37.385808+00:00,Camille,camille,TOP,5,Urgot,urgot,54.16,445
u.gg,https://u.gg/lol/champions/mel/counter,2026-06-06T10:30:41.553672+00:00,Mel,mel,MIDDLE,1,Fizz,fizz,60.28,1148
u.gg,https://u.gg/lol/champions/mel/counter,2026-06-06T10:30:41.553672+00:00,Mel,mel,MIDDLE,2,Xerath,xerath,60.01,1603
u.gg,https://u.gg/lol/champions/mel/counter,2026-06-06T10:30:41.553672+00:00,Mel,mel,MIDDLE,3,Kassadin,kassadin,58.49,518
u.gg,https://u.gg/lol/champions/mel/counter,2026-06-06T10:30:41.553672+00:00,Mel,mel,MIDDLE,4,Irelia,irelia,58.07,477
u.gg,https://u.gg/lol/champions/mel/counter,2026-06-06T10:30:41.553672+00:00,Mel,mel,MIDDLE,5,XinZhao,xinzhao,57.75,284
u.gg,https://u.gg/lol/champions/lillia/counter,2026-06-06T10:30:43.467435+00:00,Lillia,lillia,JUNGLE,1,Belveth,belveth,55.46,348
u.gg,https://u.gg/lol/champions/lillia/counter,2026-06-06T10:30:43.467435+00:00,Lillia,lillia,JUNGLE,2,Talon,talon,55.12,733
u.gg,https://u.gg/lol/champions/lillia/counter,2026-06-06T10:30:43.467435+00:00,Lillia,lillia,JUNGLE,3,FiddleSticks,fiddlesticks,54.86,319
u.gg,https://u.gg/lol/champions/lillia/counter,2026-06-06T10:30:43.467435+00:00,Lillia,lillia,JUNGLE,4,Evelynn,evelynn,54.39,421
u.gg,https://u.gg/lol/champions/lillia/counter,2026-06-06T10:30:43.467435+00:00,Lillia,lillia,JUNGLE,5,Ekko,ekko,53.6,694
u.gg,https://u.gg/lol/champions/pantheon/counter,2026-06-06T10:30:46.579331+00:00,Pantheon,pantheon,UTILITY,1,Renata,renata,59.15,235
u.gg,https://u.gg/lol/champions/pantheon/counter,2026-06-06T10:30:46.579331+00:00,Pantheon,pantheon,UTILITY,2,Soraka,soraka,58.01,943
u.gg,https://u.gg/lol/champions/pantheon/counter,2026-06-06T10:30:46.579331+00:00,Pantheon,pantheon,UTILITY,3,Janna,janna,57.01,663
u.gg,https://u.gg/lol/champions/pantheon/counter,2026-06-06T10:30:46.579331+00:00,Pantheon,pantheon,UTILITY,4,Thresh,thresh,54.97,2416
