patch,champion_id,champion_name,position,game_length_bucket,bucket_min_sec,bucket_max_sec,feature_version,games,wins,win_rate,created_at
16.9,166,Akshan,BOTTOM,30-35,1800,2100,v2_timeseries_7_15_16_9_only,1,1,100.0,2026-06-07T21:18:04.069453+00:00
16.9,166,Akshan,MIDDLE,15-20,900,1200,v2_timeseries_7_15_16_9_only,4,2,50.0,2026-06-07T21:18:04.069453+00:00
16.9,166,Akshan,MIDDLE,20-25,1200,1500,v2_timeseries_7_15_16_9_only,6,4,66.6667,2026-06-07T21:18:04.069453+00:00
16.9,166,Akshan,MIDDLE,25-30,1500,1800,v2_timeseries_7_15_16_9_only,13,4,30.7692,2026-06-07T21:18:04.069453+00:00
16.9,166,Akshan,MIDDLE,30-35,1800,2100,v2_timeseries_7_15_16_9_only,12,5,41.6667,2026-06-07T21:18:04.069453+00:00
16.9,166,Akshan,MIDDLE,35-40,2100,2400,v2_timeseries_7_15_16_9_only,7,3,42.8571,2026-06-07T21:18:04.069453+00:00
16.9,166,Akshan,MIDDLE,40+,2400,,v2_timeseries_7_15_16_9_only,2,1,50.0,2026-06-07T21:18:04.069453+00:00
16.9,166,Akshan,TOP,15-20,900,1200,v2_timeseries_7_15_16_9_only,1,1,100.0,2026-06-07T21:18:04.069453+00:00
16.9,166,Akshan,TOP,20-25,1200,1500,v2_timeseries_7_15_16_9_only,1,0,0.0,2026-06-07T21:18:04.069453+00:00
16.9,166,Akshan,TOP,30-35,1800,2100,v2_timeseries_7_15_16_9_only,1,1,100.0,2026-06-07T21:18:04.069453+00:00
16.9,166,Akshan,UTILITY,25-30,1500,1800,v2_timeseries_7_15_16_9_only,1,0,0.0,2026-06-07T21:18:04.069453+00:00
16.9,17,Teemo,BOTTOM,25-30,1500,1800,v2_timeseries_7_15_16_9_only,2,0,0.0,2026-06-07T21:18:04.069453+00:00
16.9,17,Teemo,BOTTOM,30-35,1800,2100,v2_timeseries_7_15_16_9_only,1,0,0.0,2026-06-07T21:18:04.069453+00:00
16.9,17,Teemo,JUNGLE,15-20,900,1200,v2_timeseries_7_15_16_9_only,1,0,0.0,2026-06-07T21:18:04.069453+00:00
16.9,17,Teemo,JUNGLE,25-30,1500,1800,v2_timeseries_7_15_16_9_only,2,1,50.0,2026-06-07T21:18:04.069453+00:00
16.9,17,Teemo,JUNGLE,30-35,1800,2100,v2_timeseries_7_15_16_9_only,3,2,66.6667,2026-06-07T21:18:04.069453+00:00
16.9,17,Teemo,MIDDLE,20-25,1200,1500,v2_timeseries_7_15_16_9_only,2,1,50.0,2026-06-07T21:18:04.069453+00:00
16.9,17,Teemo,MIDDLE,30-35,1800,2100,v2_timeseries_7_15_16_9_only,1,0,0.0,2026-06-07T21:18:04.069453+00:00
16.9,17,Teemo,MIDDLE,35-40,2100,2400,v2_timeseries_7_15_16_9_only,1,1,100.0,2026-06-07T21:18:04.069453+00:00
16.9,17,Teemo,TOP,15-20,900,1200,v2_timeseries_7_15_16_9_only,14,6,42.8571,2026-06-07T21:18:04.069453+00:00
16.9,17,Teemo,TOP,20-25,1200,1500,v2_timeseries_7_15_16_9_only,14,9,64.2857,2026-06-07T21:18:04.069453+00:00
16.9,17,Teemo,TOP,25-30,1500,1800,v2_timeseries_7_15_16_9_only,40,16,40.0,2026-06-07T21:18:04.069453+00:00
16.9,17,Teemo,TOP,30-35,1800,2100,v2_timeseries_7_15_16_9_only,21,9,42.8571,2026-06-07T21:18:04.069453+00:00
16.9,17,Teemo,TOP,35-40,2100,2400,v2_timeseries_7_15_16_9_only,15,7,46.6667,2026-06-07T21:18:04.069453+00:00
16.9,17,Teemo,TOP,40+,2400,,v2_timeseries_7_15_16_9_only,4,2,50.0,2026-06-07T21:18:04.069453+00:00
16.9,17,Teemo,UTILITY,15-20,900,1200,v2_timeseries_7_15_16_9_only,1,0,0.0,2026-06-07T21:18:04.069453+00:00
16.9,17,Teemo,UTILITY,20-25,1200,1500,v2_timeseries_7_15_16_9_only,1,1,100.0,2026-06-07T21:18:04.069453+00:00
16.9,17,Teemo,UTILITY,25-30,1500,1800,v2_timeseries_7_15_16_9_only,3,3,100.0,2026-06-07T21:18:04.069453+00:00
16.9,17,Teemo,UTILITY,30-35,1800,2100,v2_timeseries_7_15_16_9_only,1,0,0.0,2026-06-07T21:18:04.069453+00:00
16.9,18,Tristana,BOTTOM,15-20,900,1200,v2_timeseries_7_15_16_9_only,9,6,66.6667,2026-06-07T21:18:04.069453+00:00
16.9,18,Tristana,BOTTOM,20-25,1200,1500,v2_timeseries_7_15_16_9_only,11,7,63.6364,2026-06-07T21:18:04.069453+00:00
16.9,18,Tristana,BOTTOM,25-30,1500,1800,v2_timeseries_7_15_16_9_only,22,13,59.0909,2026-06-07T21:18:04.069453+00:00
16.9,18,Tristana,BOTTOM,30-35,1800,2100,v2_timeseries_7_15_16_9_only,14,7,50.0,2026-06-07T21:18:04.069453+00:00
16.9,18,Tristana,BOTTOM,35-40,2100,2400,v2_timeseries_7_15_16_9_only,7,3,42.8571,2026-06-07T21:18:04.069453+00:00
16.9,18,Tristana,BOTTOM,40+,2400,,v2_timeseries_7_15_16_9_only,3,0,0.0,2026-06-07T21:18:04.069453+00:00
16.9,18,Tristana,MIDDLE,15-20,900,1200,v2_timeseries_7_15_16_9_only,1,1,100.0,2026-06-07T21:18:04.069453+00:00
16.9,18,Tristana,MIDDLE,20-25,1200,1500,v2_timeseries_7_15_16_9_only,2,0,0.0,2026-06-07T21:18:04.069453+00:00
16.9,18,Tristana,MIDDLE,25-30,1500,1800,v2_timeseries_7_15_16_9_only,5,2,40.0,2026-06-07T21:18:04.069453+00:00
16.9,18,Tristana,MIDDLE,30-35,1800,2100,v2_timeseries_7_15_16_9_only,2,0,0.0,2026-06-07T21:18:04.069453+00:00
16.9,18,Tristana,MIDDLE,35-40,2100,2400,v2_timeseries_7_15_16_9_only,3,2,66.6667,2026-06-07T21:18:04.069453+00:00
16.9,18,Tristana,TOP,15-20,900,1200,v2_timeseries_7_15_16_9_only,1,1,100.0,2026-06-07T21:18:04.069453+00:00
16.9,19,Warwick,JUNGLE,15-20,900,1200,v2_timeseries_7_15_16_9_only,11,2,18.1818,2026-06-07T21:18:04.069453+00:00
16.9,19,Warwick,JUNGLE,20-25,1200,1500,v2_timeseries_7_15_16_9_only,10,8,80.0,2026-06-07T21:18:04.069453+00:00
16.9,19,Warwick,JUNGLE,25-30,1500,1800,v2_timeseries_7_15_16_9_only,28,16,57.1429,2026-06-07T21:18:04.069453+00:00
16.9,19,Warwick,JUNGLE,30-35,1800,2100,v2_timeseries_7_15_16_9_only,16,8,50.0,2026-06-07T21:18:04.069453+00:00
16.9,19,Warwick,JUNGLE,35-40,2100,2400,v2_timeseries_7_15_16_9_only,7,4,57.1429,2026-06-07T21:18:04.069453+00:00
16.9,19,Warwick,JUNGLE,40+,2400,,v2_timeseries_7_15_16_9_only,1,0,0.0,2026-06-07T21:18:04.069453+00:00
16.9,19,Warwick,TOP,15-20,900,1200,v2_timeseries_7_15_16_9_only,4,2,50.0,2026-06-07T21:18:04.069453+00:00
16.9,19,Warwick,TOP,20-25,1200,1500,v2_timeseries_7_15_16_9_only,6,3,50.0,2026-06-07T21:18:04.069453+00:00
16.9,19,Warwick,TOP,25-30,1500,1800,v2_timeseries_7_15_16_9_only,11,6,54.5455,2026-06-07T21:18:04.069453+00:00
16.9,19,Warwick,TOP,30-35,1800,2100,v2_timeseries_7_15_16_9_only,6,0,0.0,2026-06-07T21:18:04.069453+00:00
16.9,19,Warwick,TOP,35-40,2100,2400,v2_timeseries_7_15_16_9_only,3,0,0.0,2026-06-07T21:18:04.069453+00:00
16.9,19,Warwick,TOP,40+,2400,,v2_timeseries_7_15_16_9_only,2,1,50.0,2026-06-07T21:18:04.069453+00:00
16.9,2,Olaf,JUNGLE,25-30,1500,1800,v2_timeseries_7_15_16_9_only,3,2,66.6667,2026-06-07T21:18:04.069453+00:00
16.9,2,Olaf,MIDDLE,25-30,1500,1800,v2_timeseries_7_15_16_9_only,1,0,0.0,2026-06-07T21:18:04.069453+00:00
16.9,2,Olaf,MIDDLE,30-35,1800,2100,v2_timeseries_7_15_16_9_only,1,0,0.0,2026-06-07T21:18:04.069453+00:00
16.9,2,Olaf,MIDDLE,35-40,2100,2400,v2_timeseries_7_15_16_9_only,2,0,0.0,2026-06-07T21:18:04.069453+00:00
16.9,2,Olaf,TOP,15-20,900,1200,v2_timeseries_7_15_16_9_only,13,7,53.8462,2026-06-07T21:18:04.069453+00:00
16.9,2,Olaf,TOP,20-25,1200,1500,v2_timeseries_7_15_16_9_only,24,13,54.1667,2026-06-07T21:18:04.069453+00:00
16.9,2,Olaf,TOP,25-30,1500,1800,v2_timeseries_7_15_16_9_only,29,17,58.6207,2026-06-07T21:18:04.069453+00:00
16.9,2,Olaf,TOP,30-35,1800,2100,v2_timeseries_7_15_16_9_only,13,4,30.7692,2026-06-07T21:18:04.069453+00:00
16.9,2,Olaf,TOP,35-40,2100,2400,v2_timeseries_7_15_16_9_only,13,8,61.5385,2026-06-07T21:18:04.069453+00:00
16.9,20,Nunu,JUNGLE,15-20,900,1200,v2_timeseries_7_15_16_9_only,4,1,25.0,2026-06-07T21:18:04.069453+00:00
16.9,20,Nunu,JUNGLE,20-25,1200,1500,v2_timeseries_7_15_16_9_only,6,3,50.0,2026-06-07T21:18:04.069453+00:00
16.9,20,Nunu,JUNGLE,25-30,1500,1800,v2_timeseries_7_15_16_9_only,8,5,62.5,2026-06-07T21:18:04.069453+00:00
16.9,20,Nunu,JUNGLE,30-35,1800,2100,v2_timeseries_7_15_16_9_only,1,1,100.0,2026-06-07T21:18:04.069453+00:00
16.9,20,Nunu,JUNGLE,35-40,2100,2400,v2_timeseries_7_15_16_9_only,2,2,100.0,2026-06-07T21:18:04.069453+00:00
16.9,20,Nunu,JUNGLE,40+,2400,,v2_timeseries_7_15_16_9_only,1,0,0.0,2026-06-07T21:18:04.069453+00:00
16.9,20,Nunu,MIDDLE,15-20,900,1200,v2_timeseries_7_15_16_9_only,3,1,33.3333,2026-06-07T21:18:04.069453+00:00
16.9,20,Nunu,MIDDLE,25-30,1500,1800,v2_timeseries_7_15_16_9_only,1,0,0.0,2026-06-07T21:18:04.069453+00:00
16.9,20,Nunu,MIDDLE,30-35,1800,2100,v2_timeseries_7_15_16_9_only,4,2,50.0,2026-06-07T21:18:04.069453+00:00
16.9,20,Nunu,MIDDLE,35-40,2100,2400,v2_timeseries_7_15_16_9_only,1,0,0.0,2026-06-07T21:18:04.069453+00:00
16.9,20,Nunu,TOP,30-35,1800,2100,v2_timeseries_7_15_16_9_only,1,1,100.0,2026-06-07T21:18:04.069453+00:00
16.9,20,Nunu,UTILITY,30-35,1800,2100,v2_timeseries_7_15_16_9_only,1,0,0.0,2026-06-07T21:18:04.069453+00:00
16.9,20,Nunu,UTILITY,35-40,2100,2400,v2_timeseries_7_15_16_9_only,1,1,100.0,2026-06-07T21:18:04.069453+00:00
16.9,200,Belveth,JUNGLE,15-20,900,1200,v2_timeseries_7_15_16_9_only,6,4,66.6667,2026-06-07T21:18:04.069453+00:00
16.9,200,Belveth,JUNGLE,20-25,1200,1500,v2_timeseries_7_15_16_9_only,6,3,50.0,2026-06-07T21:18:04.069453+00:00
16.9,200,Belveth,JUNGLE,25-30,1500,1800,v2_timeseries_7_15_16_9_only,9,5,55.5556,2026-06-07T21:18:04.069453+00:00
16.9,200,Belveth,JUNGLE,30-35,1800,2100,v2_timeseries_7_15_16_9_only,4,3,75.0,2026-06-07T21:18:04.069453+00:00
16.9,200,Belveth,JUNGLE,35-40,2100,2400,v2_timeseries_7_15_16_9_only,3,1,33.3333,2026-06-07T21:18:04.069453+00:00
16.9,200,Belveth,TOP,20-25,1200,1500,v2_timeseries_7_15_16_9_only,1,1,100.0,2026-06-07T21:18:04.069453+00:00
16.9,200,Belveth,TOP,25-30,1500,1800,v2_timeseries_7_15_16_9_only,2,2,100.0,2026-06-07T21:18:04.069453+00:00
16.9,200,Belveth,TOP,30-35,1800,2100,v2_timeseries_7_15_16_9_only,2,1,50.0,2026-06-07T21:18:04.069453+00:00
16.9,201,Braum,UTILITY,15-20,900,1200,v2_timeseries_7_15_16_9_only,26,12,46.1538,2026-06-07T21:18:04.069453+00:00
16.9,201,Braum,UTILITY,20-25,1200,1500,v2_timeseries_7_15_16_9_only,33,16,48.4848,2026-06-07T21:18:04.069453+00:00
16.9,201,Braum,UTILITY,25-30,1500,1800,v2_timeseries_7_15_16_9_only,52,30,57.6923,2026-06-07T21:18:04.069453+00:00
16.9,201,Braum,UTILITY,30-35,1800,2100,v2_timeseries_7_15_16_9_only,51,31,60.7843,2026-06-07T21:18:04.069453+00:00
16.9,201,Braum,UTILITY,35-40,2100,2400,v2_timeseries_7_15_16_9_only,14,11,78.5714,2026-06-07T21:18:04.069453+00:00
16.9,201,Braum,UTILITY,40+,2400,,v2_timeseries_7_15_16_9_only,1,0,0.0,2026-06-07T21:18:04.069453+00:00
16.9,202,Jhin,BOTTOM,15-20,900,1200,v2_timeseries_7_15_16_9_only,71,31,43.662,2026-06-07T21:18:04.069453+00:00
16.9,202,Jhin,BOTTOM,20-25,1200,1500,v2_timeseries_7_15_16_9_only,76,29,38.1579,2026-06-07T21:18:04.069453+00:00
16.9,202,Jhin,BOTTOM,25-30,1500,1800,v2_timeseries_7_15_16_9_only,179,87,48.6034,2026-06-07T21:18:04.069453+00:00
16.9,202,Jhin,BOTTOM,30-35,1800,2100,v2_timeseries_7_15_16_9_only,125,59,47.2,2026-06-07T21:18:04.069453+00:00
16.9,202,Jhin,BOTTOM,35-40,2100,2400,v2_timeseries_7_15_16_9_only,65,28,43.0769,2026-06-07T21:18:04.069453+00:00
16.9,202,Jhin,BOTTOM,40+,2400,,v2_timeseries_7_15_16_9_only,14,7,50.0,2026-06-07T21:18:04.069453+00:00
16.9,202,Jhin,JUNGLE,20-25,1200,1500,v2_timeseries_7_15_16_9_only,1,1,100.0,2026-06-07T21:18:04.069453+00:00
16.9,202,Jhin,MIDDLE,15-20,900,1200,v2_timeseries_7_15_16_9_only,3,1,33.3333,2026-06-07T21:18:04.069453+00:00
16.9,202,Jhin,MIDDLE,20-25,1200,1500,v2_timeseries_7_15_16_9_only,1,1,100.0,2026-06-07T21:18:04.069453+00:00
16.9,202,Jhin,MIDDLE,25-30,1500,1800,v2_timeseries_7_15_16_9_only,4,3,75.0,2026-06-07T21:18:04.069453+00:00
16.9,202,Jhin,MIDDLE,30-35,1800,2100,v2_timeseries_7_15_16_9_only,2,0,0.0,2026-06-07T21:18:04.069453+00:00
16.9,202,Jhin,MIDDLE,35-40,2100,2400,v2_timeseries_7_15_16_9_only,2,2,100.0,2026-06-07T21:18:04.069453+00:00
16.9,202,Jhin,MIDDLE,40+,2400,,v2_timeseries_7_15_16_9_only,1,0,0.0,2026-06-07T21:18:04.069453+00:00
16.9,202,Jhin,TOP,20-25,1200,1500,v2_timeseries_7_15_16_9_only,2,0,0.0,2026-06-07T21:18:04.069453+00:00
16.9,202,Jhin,TOP,25-30,1500,1800,v2_timeseries_7_15_16_9_only,5,2,40.0,2026-06-07T21:18:04.069453+00:00
16.9,202,Jhin,TOP,30-35,1800,2100,v2_timeseries_7_15_16_9_only,3,1,33.3333,2026-06-07T21:18:04.069453+00:00
16.9,202,Jhin,TOP,35-40,2100,2400,v2_timeseries_7_15_16_9_only,1,0,0.0,2026-06-07T21:18:04.069453+00:00
16.9,202,Jhin,TOP,40+,2400,,v2_timeseries_7_15_16_9_only,1,1,100.0,2026-06-07T21:18:04.069453+00:00
16.9,202,Jhin,UTILITY,20-25,1200,1500,v2_timeseries_7_15_16_9_only,2,0,0.0,2026-06-07T21:18:04.069453+00:00
16.9,202,Jhin,UTILITY,25-30,1500,1800,v2_timeseries_7_15_16_9_only,1,0,0.0,2026-06-07T21:18:04.069453+00:00
16.9,202,Jhin,UTILITY,30-35,1800,2100,v2_timeseries_7_15_16_9_only,1,0,0.0,2026-06-07T21:18:04.069453+00:00
16.9,202,Jhin,UTILITY,35-40,2100,2400,v2_timeseries_7_15_16_9_only,1,1,100.0,2026-06-07T21:18:04.069453+00:00
16.9,202,Jhin,UTILITY,40+,2400,,v2_timeseries_7_15_16_9_only,1,0,0.0,2026-06-07T21:18:04.069453+00:00
16.9,203,Kindred,BOTTOM,35-40,2100,2400,v2_timeseries_7_15_16_9_only,1,1,100.0,2026-06-07T21:18:04.069453+00:00
16.9,203,Kindred,JUNGLE,15-20,900,1200,v2_timeseries_7_15_16_9_only,4,3,75.0,2026-06-07T21:18:04.069453+00:00
16.9,203,Kindred,JUNGLE,20-25,1200,1500,v2_timeseries_7_15_16_9_only,10,4,40.0,2026-06-07T21:18:04.069453+00:00
16.9,203,Kindred,JUNGLE,25-30,1500,1800,v2_timeseries_7_15_16_9_only,13,8,61.5385,2026-06-07T21:18:04.069453+00:00
16.9,203,Kindred,JUNGLE,30-35,1800,2100,v2_timeseries_7_15_16_9_only,11,2,18.1818,2026-06-07T21:18:04.069453+00:00
16.9,203,Kindred,JUNGLE,35-40,2100,2400,v2_timeseries_7_15_16_9_only,1,1,100.0,2026-06-07T21:18:04.069453+00:00
16.9,21,MissFortune,BOTTOM,15-20,900,1200,v2_timeseries_7_15_16_9_only,24,14,58.3333,2026-06-07T21:18:04.069453+00:00
16.9,21,MissFortune,BOTTOM,20-25,1200,1500,v2_timeseries_7_15_16_9_only,19,9,47.3684,2026-06-07T21:18:04.069453+00:00
16.9,21,MissFortune,BOTTOM,25-30,1500,1800,v2_timeseries_7_15_16_9_only,53,35,66.0377,2026-06-07T21:18:04.069453+00:00
16.9,21,MissFortune,BOTTOM,30-35,1800,2100,v2_timeseries_7_15_16_9_only,53,31,58.4906,2026-06-07T21:18:04.069453+00:00
16.9,21,MissFortune,BOTTOM,35-40,2100,2400,v2_timeseries_7_15_16_9_only,22,14,63.6364,2026-06-07T21:18:04.069453+00:00
16.9,21,MissFortune,BOTTOM,40+,2400,,v2_timeseries_7_15_16_9_only,8,6,75.0,2026-06-07T21:18:04.069453+00:00
16.9,21,MissFortune,MIDDLE,30-35,1800,2100,v2_timeseries_7_15_16_9_only,1,1,100.0,2026-06-07T21:18:04.069453+00:00
16.9,21,MissFortune,TOP,30-35,1800,2100,v2_timeseries_7_15_16_9_only,1,0,0.0,2026-06-07T21:18:04.069453+00:00
16.9,21,MissFortune,UTILITY,15-20,900,1200,v2_timeseries_7_15_16_9_only,2,0,0.0,2026-06-07T21:18:04.069453+00:00
16.9,21,MissFortune,UTILITY,20-25,1200,1500,v2_timeseries_7_15_16_9_only,3,0,0.0,2026-06-07T21:18:04.069453+00:00
16.9,21,MissFortune,UTILITY,25-30,1500,1800,v2_timeseries_7_15_16_9_only,3,2,66.6667,2026-06-07T21:18:04.069453+00:00
16.9,21,MissFortune,UTILITY,30-35,1800,2100,v2_timeseries_7_15_16_9_only,4,1,25.0,2026-06-07T21:18:04.069453+00:00
16.9,21,MissFortune,UTILITY,35-40,2100,2400,v2_timeseries_7_15_16_9_only,1,0,0.0,2026-06-07T21:18:04.069453+00:00
16.9,21,MissFortune,UTILITY,40+,2400,,v2_timeseries_7_15_16_9_only,1,1,100.0,2026-06-07T21:18:04.069453+00:00
16.9,22,Ashe,BOTTOM,15-20,900,1200,v2_timeseries_7_15_16_9_only,76,32,42.1053,2026-06-07T21:18:04.069453+00:00
16.9,22,Ashe,BOTTOM,20-25,1200,1500,v2_timeseries_7_15_16_9_only,83,44,53.012,2026-06-07T21:18:04.069453+00:00
16.9,22,Ashe,BOTTOM,25-30,1500,1800,v2_timeseries_7_15_16_9_only,145,74,51.0345,2026-06-07T21:18:04.069453+00:00
16.9,22,Ashe,BOTTOM,30-35,1800,2100,v2_timeseries_7_15_16_9_only,114,67,58.7719,2026-06-07T21:18:04.069453+00:00
16.9,22,Ashe,BOTTOM,35-40,2100,2400,v2_timeseries_7_15_16_9_only,49,31,63.2653,2026-06-07T21:18:04.069453+00:00
16.9,22,Ashe,BOTTOM,40+,2400,,v2_timeseries_7_15_16_9_only,18,7,38.8889,2026-06-07T21:18:04.069453+00:00
16.9,22,Ashe,MIDDLE,20-25,1200,1500,v2_timeseries_7_15_16_9_only,1,0,0.0,2026-06-07T21:18:04.069453+00:00
16.9,22,Ashe,TOP,25-30,1500,1800,v2_timeseries_7_15_16_9_only,1,1,100.0,2026-06-07T21:18:04.069453+00:00
16.9,22,Ashe,TOP,30-35,1800,2100,v2_timeseries_7_15_16_9_only,2,2,100.0,2026-06-07T21:18:04.069453+00:00
16.9,22,Ashe,UTILITY,20-25,1200,1500,v2_timeseries_7_15_16_9_only,2,1,50.0,2026-06-07T21:18:04.069453+00:00
16.9,22,Ashe,UTILITY,25-30,1500,1800,v2_timeseries_7_15_16_9_only,3,2,66.6667,2026-06-07T21:18:04.069453+00:00
16.9,22,Ashe,UTILITY,30-35,1800,2100,v2_timeseries_7_15_16_9_only,5,3,60.0,2026-06-07T21:18:04.069453+00:00
16.9,22,Ashe,UTILITY,35-40,2100,2400,v2_timeseries_7_15_16_9_only,2,1,50.0,2026-06-07T21:18:04.069453+00:00
16.9,221,Zeri,BOTTOM,15-20,900,1200,v2_timeseries_7_15_16_9_only,3,2,66.6667,2026-06-07T21:18:04.069453+00:00
16.9,221,Zeri,BOTTOM,20-25,1200,1500,v2_timeseries_7_15_16_9_only,21,12,57.1429,2026-06-07T21:18:04.069453+00:00
16.9,221,Zeri,BOTTOM,25-30,1500,1800,v2_timeseries_7_15_16_9_only,23,14,60.8696,2026-06-07T21:18:04.069453+00:00
16.9,221,Zeri,BOTTOM,30-35,1800,2100,v2_timeseries_7_15_16_9_only,20,8,40.0,2026-06-07T21:18:04.069453+00:00
16.9,221,Zeri,BOTTOM,35-40,2100,2400,v2_timeseries_7_15_16_9_only,8,4,50.0,2026-06-07T21:18:04.069453+00:00
16.9,221,Zeri,BOTTOM,40+,2400,,v2_timeseries_7_15_16_9_only,2,1,50.0,2026-06-07T21:18:04.069453+00:00
16.9,221,Zeri,MIDDLE,25-30,1500,1800,v2_timeseries_7_15_16_9_only,1,1,100.0,2026-06-07T21:18:04.069453+00:00
16.9,221,Zeri,MIDDLE,30-35,1800,2100,v2_timeseries_7_15_16_9_only,1,1,100.0,2026-06-07T21:18:04.069453+00:00
16.9,221,Zeri,TOP,15-20,900,1200,v2_timeseries_7_15_16_9_only,1,1,100.0,2026-06-07T21:18:04.069453+00:00
16.9,222,Jinx,BOTTOM,15-20,900,1200,v2_timeseries_7_15_16_9_only,26,13,50.0,2026-06-07T21:18:04.069453+00:00
16.9,222,Jinx,BOTTOM,20-25,1200,1500,v2_timeseries_7_15_16_9_only,47,31,65.9574,2026-06-07T21:18:04.069453+00:00
16.9,222,Jinx,BOTTOM,25-30,1500,1800,v2_timeseries_7_15_16_9_only,64,33,51.5625,2026-06-07T21:18:04.069453+00:00
16.9,222,Jinx,BOTTOM,30-35,1800,2100,v2_timeseries_7_15_16_9_only,45,23,51.1111,2026-06-07T21:18:04.069453+00:00
16.9,222,Jinx,BOTTOM,35-40,2100,2400,v2_timeseries_7_15_16_9_only,24,16,66.6667,2026-06-07T21:18:04.069453+00:00
16.9,222,Jinx,BOTTOM,40+,2400,,v2_timeseries_7_15_16_9_only,4,1,25.0,2026-06-07T21:18:04.069453+00:00
16.9,223,TahmKench,TOP,15-20,900,1200,v2_timeseries_7_15_16_9_only,1,1,100.0,2026-06-07T21:18:04.069453+00:00
16.9,223,TahmKench,TOP,20-25,1200,1500,v2_timeseries_7_15_16_9_only,3,2,66.6667,2026-06-07T21:18:04.069453+00:00
16.9,223,TahmKench,TOP,25-30,1500,1800,v2_timeseries_7_15_16_9_only,5,2,40.0,2026-06-07T21:18:04.069453+00:00
16.9,223,TahmKench,TOP,30-35,1800,2100,v2_timeseries_7_15_16_9_only,8,3,37.5,2026-06-07T21:18:04.069453+00:00
16.9,223,TahmKench,TOP,35-40,2100,2400,v2_timeseries_7_15_16_9_only,5,4,80.0,2026-06-07T21:18:04.069453+00:00
16.9,223,TahmKench,UTILITY,15-20,900,1200,v2_timeseries_7_15_16_9_only,8,6,75.0,2026-06-07T21:18:04.069453+00:00
16.9,223,TahmKench,UTILITY,20-25,1200,1500,v2_timeseries_7_15_16_9_only,4,0,0.0,2026-06-07T21:18:04.069453+00:00
16.9,223,TahmKench,UTILITY,25-30,1500,1800,v2_timeseries_7_15_16_9_only,17,9,52.9412,2026-06-07T21:18:04.069453+00:00
16.9,223,TahmKench,UTILITY,30-35,1800,2100,v2_timeseries_7_15_16_9_only,10,5,50.0,2026-06-07T21:18:04.069453+00:00
16.9,223,TahmKench,UTILITY,35-40,2100,2400,v2_timeseries_7_15_16_9_only,6,3,50.0,2026-06-07T21:18:04.069453+00:00
16.9,23,Tryndamere,JUNGLE,30-35,1800,2100,v2_timeseries_7_15_16_9_only,2,0,0.0,2026-06-07T21:18:04.069453+00:00
16.9,23,Tryndamere,MIDDLE,20-25,1200,1500,v2_timeseries_7_15_16_9_only,2,0,0.0,2026-06-07T21:18:04.069453+00:00
16.9,23,Tryndamere,MIDDLE,25-30,1500,1800,v2_timeseries_7_15_16_9_only,2,0,0.0,2026-06-07T21:18:04.069453+00:00
16.9,23,Tryndamere,TOP,15-20,900,1200,v2_timeseries_7_15_16_9_only,3,0,0.0,2026-06-07T21:18:04.069453+00:00
16.9,23,Tryndamere,TOP,20-25,1200,1500,v2_timeseries_7_15_16_9_only,9,4,44.4444,2026-06-07T21:18:04.069453+00:00
16.9,23,Tryndamere,TOP,25-30,1500,1800,v2_timeseries_7_15_16_9_only,8,4,50.0,2026-06-07T21:18:04.069453+00:00
16.9,23,Tryndamere,TOP,30-35,1800,2100,v2_timeseries_7_15_16_9_only,8,3,37.5,2026-06-07T21:18:04.069453+00:00
16.9,23,Tryndamere,TOP,35-40,2100,2400,v2_timeseries_7_15_16_9_only,7,3,42.8571,2026-06-07T21:18:04.069453+00:00
16.9,233,Briar,JUNGLE,15-20,900,1200,v2_timeseries_7_15_16_9_only,17,7,41.1765,2026-06-07T21:18:04.069453+00:00
16.9,233,Briar,JUNGLE,20-25,1200,1500,v2_timeseries_7_15_16_9_only,27,14,51.8519,2026-06-07T21:18:04.069453+00:00
16.9,233,Briar,JUNGLE,25-30,1500,1800,v2_timeseries_7_15_16_9_only,56,25,44.6429,2026-06-07T21:18:04.069453+00:00
16.9,233,Briar,JUNGLE,30-35,1800,2100,v2_timeseries_7_15_16_9_only,47,25,53.1915,2026-06-07T21:18:04.069453+00:00
16.9,233,Briar,JUNGLE,35-40,2100,2400,v2_timeseries_7_15_16_9_only,17,9,52.9412,2026-06-07T21:18:04.069453+00:00
16.9,233,Briar,JUNGLE,40+,2400,,v2_timeseries_7_15_16_9_only,2,0,0.0,2026-06-07T21:18:04.069453+00:00
16.9,233,Briar,MIDDLE,15-20,900,1200,v2_timeseries_7_15_16_9_only,3,0,0.0,2026-06-07T21:18:04.069453+00:00
16.9,233,Briar,MIDDLE,25-30,1500,1800,v2_timeseries_7_15_16_9_only,2,1,50.0,2026-06-07T21:18:04.069453+00:00
16.9,233,Briar,MIDDLE,35-40,2100,2400,v2_timeseries_7_15_16_9_only,1,0,0.0,2026-06-07T21:18:04.069453+00:00
16.9,233,Briar,TOP,15-20,900,1200,v2_timeseries_7_15_16_9_only,1,1,100.0,2026-06-07T21:18:04.069453+00:00
16.9,233,Briar,TOP,20-25,1200,1500,v2_timeseries_7_15_16_9_only,3,2,66.6667,2026-06-07T21:18:04.069453+00:00
16.9,233,Briar,TOP,25-30,1500,1800,v2_timeseries_7_15_16_9_only,2,2,100.0,2026-06-07T21:18:04.069453+00:00
