match_id,team_id,feature_version,team_surrendered,queue_id,game_version,game_duration_sec,collected_at,gold_diff_15,kill_diff_15,tower_diff_15,dragon_diff_15,rift_herald_diff_15,cs_diff_15,avg_level_diff_15,first_blood,first_tower,ward_placed_diff_15,ward_kill_diff_15
KR_8140079086,200,v1_15min,True,420,16.6.753.8272,926,2026-05-14T19:59:29+00:00,-8613,-13,-3,0,0,-153,-1.4,-1,-1,12,-5
KR_8140012081,100,v1_15min,True,420,16.6.753.8272,2040,2026-05-14T19:59:29+00:00,4903,8,2,0,0,78,0.8,1,1,-1,3
KR_8140012081,200,v1_15min,False,420,16.6.753.8272,2040,2026-05-14T19:59:29+00:00,-4903,-8,-2,0,0,-78,-0.8,-1,-1,1,-3
KR_8139952920,100,v1_15min,False,420,16.6.753.8272,1674,2026-05-14T19:59:29+00:00,-1904,-1,-1,1,0,20,0.4,-1,-1,4,-4
KR_8139952920,200,v1_15min,False,420,16.6.753.8272,1674,2026-05-14T19:59:29+00:00,1904,1,1,-1,0,-20,-0.4,1,1,-4,4
KR_8139899949,100,v1_15min,False,420,16.6.753.8272,1622,2026-05-14T19:59:29+00:00,2039,4,0,2,0,3,0.4,1,0,0,-4
KR_8139899949,200,v1_15min,False,420,16.6.753.8272,1622,2026-05-14T19:59:29+00:00,-2039,-4,0,-2,0,-3,-0.4,-1,0,0,4
KR_8139872411,100,v1_15min,False,420,16.6.753.8272,1521,2026-05-14T19:59:29+00:00,-344,-1,0,0,0,-30,-0.4,-1,-1,3,-4
KR_8139872411,200,v1_15min,False,420,16.6.753.8272,1521,2026-05-14T19:59:29+00:00,344,1,0,0,0,30,0.4,1,1,-3,4
KR_8139831790,100,v1_15min,False,420,16.6.753.8272,1576,2026-05-14T19:59:29+00:00,1639,0,1,0,0,51,0.6,1,1,-4,1
KR_8139831790,200,v1_15min,False,420,16.6.753.8272,1576,2026-05-14T19:59:29+00:00,-1639,0,-1,0,0,-51,-0.6,-1,-1,4,-1
KR_8139804744,100,v1_15min,False,420,16.6.753.8272,1294,2026-05-14T19:59:29+00:00,1711,2,1,0,0,45,0.4,1,1,-3,-1
KR_8139804744,200,v1_15min,False,420,16.6.753.8272,1294,2026-05-14T19:59:29+00:00,-1711,-2,-1,0,0,-45,-0.4,-1,-1,3,1
KR_8133943505,100,v1_15min,True,420,16.5.752.7101,931,2026-05-14T19:59:29+00:00,-5494,-10,-1,-2,0,-29,-1.0,-1,-1,-7,1
KR_8133943505,200,v1_15min,False,420,16.5.752.7101,931,2026-05-14T19:59:29+00:00,5494,10,1,2,0,29,1.0,1,1,7,-1
KR_8133882858,100,v1_15min,False,420,16.5.752.7101,1330,2026-05-14T19:59:29+00:00,5158,6,2,-2,0,100,0.8,1,1,-2,1
KR_8133882858,200,v1_15min,True,420,16.5.752.7101,1330,2026-05-14T19:59:29+00:00,-5158,-6,-2,2,0,-100,-0.8,-1,-1,2,-1
KR_8133333730,100,v1_15min,False,420,16.5.752.7101,1751,2026-05-14T19:59:29+00:00,2552,8,2,2,0,-23,0.4,-1,1,1,0
KR_8133333730,200,v1_15min,False,420,16.5.752.7101,1751,2026-05-14T19:59:29+00:00,-2552,-8,-2,-2,0,23,-0.4,1,-1,-1,0
KR_8133267156,100,v1_15min,False,420,16.5.752.7101,1715,2026-05-14T19:59:29+00:00,4642,7,2,0,0,77,0.8,1,1,-4,1
KR_8133267156,200,v1_15min,True,420,16.5.752.7101,1715,2026-05-14T19:59:29+00:00,-4642,-7,-2,0,0,-77,-0.8,-1,-1,4,-1
KR_8133220341,100,v1_15min,False,420,16.5.752.7101,912,2026-05-14T19:59:29+00:00,7721,14,1,1,0,89,1.8,1,1,3,-6
KR_8133220341,200,v1_15min,True,420,16.5.752.7101,912,2026-05-14T19:59:29+00:00,-7721,-14,-1,-1,0,-89,-1.8,-1,-1,-3,6
KR_8133148771,100,v1_15min,False,420,16.5.752.7101,1565,2026-05-14T19:59:29+00:00,-4929,-13,-2,1,0,-54,-1.2,1,-1,-8,3
KR_8133148771,200,v1_15min,False,420,16.5.752.7101,1565,2026-05-14T19:59:29+00:00,4929,13,2,-1,0,54,1.2,-1,1,8,-3
KR_8133067950,100,v1_15min,False,420,16.5.752.7101,1733,2026-05-14T19:59:29+00:00,2550,5,0,-1,0,-3,0.6,-1,-1,-9,1
KR_8133067950,200,v1_15min,False,420,16.5.752.7101,1733,2026-05-14T19:59:29+00:00,-2550,-5,0,1,0,3,-0.6,1,1,9,-1
KR_8133037159,100,v1_15min,True,420,16.5.752.7101,1305,2026-05-14T19:59:29+00:00,-4155,-7,-1,0,0,-30,-0.8,1,-1,2,0
KR_8133037159,200,v1_15min,False,420,16.5.752.7101,1305,2026-05-14T19:59:29+00:00,4155,7,1,0,0,30,0.8,-1,1,-2,0
KR_8216287232,100,v1_15min,False,420,16.10.775.1511,1956,2026-05-14T19:59:29+00:00,-4401,-5,-1,-2,0,-118,-0.6,-1,-1,0,-1
KR_8216287232,200,v1_15min,False,420,16.10.775.1511,1956,2026-05-14T19:59:29+00:00,4401,5,1,2,0,118,0.6,1,1,0,1
KR_8216255875,100,v1_15min,False,420,16.10.775.1511,1520,2026-05-14T19:59:29+00:00,-5630,-6,-1,-1,0,-53,-0.4,-1,-1,-1,-9
KR_8216255875,200,v1_15min,False,420,16.10.775.1511,1520,2026-05-14T19:59:29+00:00,5630,6,1,1,0,53,0.4,1,1,1,9
KR_8216226130,100,v1_15min,False,420,16.10.775.1511,1773,2026-05-14T19:59:29+00:00,-2525,-7,0,-1,0,-3,-0.4,1,0,-11,7
KR_8216226130,200,v1_15min,False,420,16.10.775.1511,1773,2026-05-14T19:59:29+00:00,2525,7,0,1,0,3,0.4,-1,0,11,-7
KR_8216143116,100,v1_15min,False,420,16.10.775.1511,1757,2026-05-14T19:59:29+00:00,6183,10,2,1,0,74,0.6,-1,1,-5,1
KR_8216143116,200,v1_15min,False,420,16.10.775.1511,1757,2026-05-14T19:59:29+00:00,-6183,-10,-2,-1,0,-74,-0.6,1,-1,5,-1
KR_8216076745,100,v1_15min,False,420,16.10.775.1511,1687,2026-05-14T19:59:29+00:00,-3995,0,-2,-1,0,-119,-0.4,1,-1,-12,-1
KR_8216076745,200,v1_15min,False,420,16.10.775.1511,1687,2026-05-14T19:59:29+00:00,3995,0,2,1,0,119,0.4,-1,1,12,1
KR_8215994830,100,v1_15min,True,420,16.10.775.1511,1132,2026-05-14T19:59:29+00:00,-2645,-5,-1,-1,0,-7,-0.4,1,-1,8,0
KR_8215994830,200,v1_15min,False,420,16.10.775.1511,1132,2026-05-14T19:59:29+00:00,2645,5,1,1,0,7,0.4,-1,1,-8,0
KR_8215947926,100,v1_15min,False,420,16.10.775.1511,1127,2026-05-14T19:59:29+00:00,6219,11,2,1,0,23,-0.2,1,1,6,-1
KR_8215947926,200,v1_15min,True,420,16.10.775.1511,1127,2026-05-14T19:59:29+00:00,-6219,-11,-2,-1,0,-23,0.2,-1,-1,-6,1
KR_8215897598,100,v1_15min,True,420,16.10.775.1511,1365,2026-05-14T19:59:29+00:00,-1689,-7,0,-1,0,4,0.0,1,1,-1,-2
KR_8215897598,200,v1_15min,False,420,16.10.775.1511,1365,2026-05-14T19:59:29+00:00,1689,7,0,1,0,-4,0.0,-1,-1,1,2
KR_8215835544,100,v1_15min,False,420,16.10.775.1511,1692,2026-05-14T19:59:29+00:00,-5309,-8,-1,-1,0,-35,-0.8,1,-1,-1,-2
KR_8215835544,200,v1_15min,False,420,16.10.775.1511,1692,2026-05-14T19:59:29+00:00,5309,8,1,1,0,35,0.8,-1,1,1,2
KR_8215772462,100,v1_15min,False,420,16.10.775.1511,2078,2026-05-14T19:59:29+00:00,8319,13,2,-1,0,49,1.0,-1,1,6,-1
KR_8215772462,200,v1_15min,False,420,16.10.775.1511,2078,2026-05-14T19:59:29+00:00,-8319,-13,-2,1,0,-49,-1.0,1,-1,-6,1
KR_8215702899,100,v1_15min,False,420,16.10.775.1511,2211,2026-05-14T19:59:29+00:00,3776,4,1,-1,0,75,1.0,1,1,-8,4
KR_8215702899,200,v1_15min,False,420,16.10.775.1511,2211,2026-05-14T19:59:29+00:00,-3776,-4,-1,1,0,-75,-1.0,-1,-1,8,-4
KR_8215685146,100,v1_15min,False,420,16.10.775.1511,1104,2026-05-14T19:59:29+00:00,6241,14,2,0,0,24,1.2,1,1,-5,-1
KR_8215685146,200,v1_15min,True,420,16.10.775.1511,1104,2026-05-14T19:59:29+00:00,-6241,-14,-2,0,0,-24,-1.2,-1,-1,5,1
KR_8215640554,100,v1_15min,True,420,16.10.775.1511,1735,2026-05-14T19:59:29+00:00,-2136,1,-1,1,0,-59,-0.6,-1,-1,1,-2
KR_8215640554,200,v1_15min,False,420,16.10.775.1511,1735,2026-05-14T19:59:29+00:00,2136,-1,1,-1,0,59,0.6,1,1,-1,2
KR_8212513703,100,v1_15min,False,420,16.9.772.8292,1806,2026-05-14T19:59:29+00:00,2942,-3,1,1,0,43,-0.2,1,1,12,3
KR_8212513703,200,v1_15min,False,420,16.9.772.8292,1806,2026-05-14T19:59:29+00:00,-2942,3,-1,-1,0,-43,0.2,-1,-1,-12,-3
KR_8212439859,100,v1_15min,False,420,16.9.772.8292,1666,2026-05-14T19:59:29+00:00,1726,2,1,-2,0,70,0.4,-1,1,-6,-2
KR_8212439859,200,v1_15min,False,420,16.9.772.8292,1666,2026-05-14T19:59:29+00:00,-1726,-2,-1,2,0,-70,-0.4,1,-1,6,2
KR_8212363259,100,v1_15min,False,420,16.9.772.8292,2015,2026-05-14T19:59:29+00:00,-1073,-4,0,-1,0,-25,-0.2,-1,0,-4,6
KR_8212363259,200,v1_15min,False,420,16.9.772.8292,2015,2026-05-14T19:59:29+00:00,1073,4,0,1,0,25,0.2,1,0,4,-6
KR_8212290722,100,v1_15min,False,420,16.9.772.8292,1452,2026-05-14T19:59:29+00:00,5201,10,2,2,0,59,0.6,1,1,-5,0
KR_8212290722,200,v1_15min,False,420,16.9.772.8292,1452,2026-05-14T19:59:29+00:00,-5201,-10,-2,-2,0,-59,-0.6,-1,-1,5,0
KR_8212215648,100,v1_15min,False,420,16.9.772.8292,1605,2026-05-14T19:59:29+00:00,4219,3,1,0,0,94,0.4,-1,1,-9,7
KR_8212215648,200,v1_15min,False,420,16.9.772.8292,1605,2026-05-14T19:59:29+00:00,-4219,-3,-1,0,0,-94,-0.4,1,-1,9,-7
KR_8212156685,100,v1_15min,False,420,16.9.772.8292,1818,2026-05-14T19:59:29+00:00,1006,2,0,-1,0,-28,0.2,-1,1,-6,2
KR_8212156685,200,v1_15min,False,420,16.9.772.8292,1818,2026-05-14T19:59:29+00:00,-1006,-2,0,1,0,28,-0.2,1,-1,6,-2
KR_8151841977,100,v1_15min,False,420,16.6.756.9613,1751,2026-05-14T19:59:29+00:00,-511,-2,1,-1,0,13,-0.4,-1,1,-2,-9
KR_8151841977,200,v1_15min,False,420,16.6.756.9613,1751,2026-05-14T19:59:29+00:00,511,2,-1,1,0,-13,0.4,1,-1,2,9
KR_8151408090,100,v1_15min,False,420,16.6.756.9613,1621,2026-05-14T19:59:29+00:00,3631,9,0,-1,0,-54,0.6,1,-1,1,-2
KR_8151408090,200,v1_15min,False,420,16.6.756.9613,1621,2026-05-14T19:59:29+00:00,-3631,-9,0,1,0,54,-0.6,-1,1,-1,2
KR_8150207750,100,v1_15min,False,420,16.6.756.9613,1557,2026-05-14T19:59:29+00:00,-4033,-10,-2,2,0,21,-0.8,-1,-1,3,4
KR_8150207750,200,v1_15min,False,420,16.6.756.9613,1557,2026-05-14T19:59:29+00:00,4033,10,2,-2,0,-21,0.8,1,1,-3,-4
KR_8150091961,100,v1_15min,False,420,16.6.756.9613,1867,2026-05-14T19:59:29+00:00,2809,9,0,0,0,-11,0.2,1,1,-1,1
KR_8150091961,200,v1_15min,True,420,16.6.756.9613,1867,2026-05-14T19:59:29+00:00,-2809,-9,0,0,0,11,-0.2,-1,-1,1,-1
KR_8150080244,100,v1_15min,True,420,16.6.756.9613,1663,2026-05-14T19:59:29+00:00,-1273,-4,0,-1,0,-36,-0.6,1,0,0,-1
KR_8150080244,200,v1_15min,False,420,16.6.756.9613,1663,2026-05-14T19:59:29+00:00,1273,4,0,1,0,36,0.6,-1,0,0,1
KR_8150046779,100,v1_15min,False,420,16.6.756.9613,1692,2026-05-14T19:59:29+00:00,-5327,-6,-2,1,0,-50,-0.4,1,-1,-8,-2
KR_8150046779,200,v1_15min,False,420,16.6.756.9613,1692,2026-05-14T19:59:29+00:00,5327,6,2,-1,0,50,0.4,-1,1,8,2
KR_8150038251,100,v1_15min,False,420,16.6.756.9613,1394,2026-05-14T19:59:29+00:00,503,4,1,2,0,32,0.4,-1,1,-4,3
KR_8150038251,200,v1_15min,True,420,16.6.756.9613,1394,2026-05-14T19:59:29+00:00,-503,-4,-1,-2,0,-32,-0.4,1,-1,4,-3
KR_8144611865,100,v1_15min,False,420,16.6.756.931,1533,2026-05-14T19:59:29+00:00,-1695,-2,-1,-2,0,-23,-0.4,-1,-1,3,-3
KR_8144611865,200,v1_15min,False,420,16.6.756.931,1533,2026-05-14T19:59:29+00:00,1695,2,1,2,0,23,0.4,1,1,-3,3
KR_8144551334,100,v1_15min,True,420,16.6.756.931,1958,2026-05-14T19:59:29+00:00,185,1,0,-2,0,22,0.6,1,1,1,2
KR_8144551334,200,v1_15min,False,420,16.6.756.931,1958,2026-05-14T19:59:29+00:00,-185,-1,0,2,0,-22,-0.6,-1,-1,-1,-2
KR_8144489625,100,v1_15min,False,420,16.6.756.931,1722,2026-05-14T19:59:29+00:00,-9605,-15,-2,0,0,-67,-0.8,1,-1,9,-1
KR_8144489625,200,v1_15min,False,420,16.6.756.931,1722,2026-05-14T19:59:29+00:00,9605,15,2,0,0,67,0.8,-1,1,-9,1
KR_8144392137,100,v1_15min,False,420,16.6.756.931,2484,2026-05-14T19:59:29+00:00,2447,10,0,2,0,-70,0.0,1,0,2,2
KR_8144392137,200,v1_15min,False,420,16.6.756.931,2484,2026-05-14T19:59:29+00:00,-2447,-10,0,-2,0,70,0.0,-1,0,-2,-2
KR_8144339033,100,v1_15min,True,420,16.6.756.931,1501,2026-05-14T19:59:29+00:00,46,-1,0,-1,0,-46,0.2,-1,-1,5,-4
KR_8144339033,200,v1_15min,False,420,16.6.756.931,1501,2026-05-14T19:59:29+00:00,-46,1,0,1,0,46,-0.2,1,1,-5,4
KR_8144282649,100,v1_15min,True,420,16.6.756.931,1310,2026-05-14T19:59:29+00:00,-9512,-15,-2,-2,0,-62,-1.2,-1,-1,-10,-2
KR_8144282649,200,v1_15min,False,420,16.6.756.931,1310,2026-05-14T19:59:29+00:00,9512,15,2,2,0,62,1.2,1,1,10,2
KR_8144226783,100,v1_15min,True,420,16.6.756.931,1541,2026-05-14T19:59:29+00:00,-1788,4,-1,-2,0,-131,0.2,-1,-1,2,2
KR_8144226783,200,v1_15min,False,420,16.6.756.931,1541,2026-05-14T19:59:29+00:00,1788,-4,1,2,0,131,-0.2,1,1,-2,-2
KR_8144143094,100,v1_15min,False,420,16.6.756.931,2383,2026-05-14T19:59:29+00:00,1836,6,-1,2,0,34,-0.2,-1,-1,-7,6
KR_8144143094,200,v1_15min,False,420,16.6.756.931,2383,2026-05-14T19:59:29+00:00,-1836,-6,1,-2,0,-34,0.2,1,1,7,-6
KR_8144084917,100,v1_15min,False,420,16.6.756.931,1591,2026-05-14T19:59:29+00:00,5567,6,2,-1,0,79,1.0,1,1,-2,4
KR_8144084917,200,v1_15min,False,420,16.6.756.931,1591,2026-05-14T19:59:29+00:00,-5567,-6,-2,1,0,-79,-1.0,-1,-1,2,-4
KR_8144045514,100,v1_15min,False,420,16.6.756.931,1466,2026-05-14T19:59:29+00:00,5284,5,2,2,0,62,0.2,1,1,-5,-1
KR_8144045514,200,v1_15min,False,420,16.6.756.931,1466,2026-05-14T19:59:29+00:00,-5284,-5,-2,-2,0,-62,-0.2,-1,-1,5,1
KR_8143998644,100,v1_15min,False,420,16.6.756.931,1778,2026-05-14T19:59:29+00:00,-240,1,0,2,0,5,0.4,1,-1,-2,5
KR_8143998644,200,v1_15min,False,420,16.6.756.931,1778,2026-05-14T19:59:29+00:00,240,-1,0,-2,0,-5,-0.4,-1,1,2,-5
KR_8143904485,100,v1_15min,False,420,16.6.756.931,1618,2026-05-14T19:59:29+00:00,2122,0,0,0,0,80,0.2,-1,0,-13,1
KR_8143904485,200,v1_15min,False,420,16.6.756.931,1618,2026-05-14T19:59:29+00:00,-2122,0,0,0,0,-80,-0.2,1,0,13,-1
KR_8101025238,100,v1_15min,False,420,16.4.748.682,2598,2026-05-14T19:59:29+00:00,886,-7,1,0,0,90,-0.4,-1,1,-10,1
KR_8101025238,200,v1_15min,False,420,16.4.748.682,2598,2026-05-14T19:59:29+00:00,-886,7,-1,0,0,-90,0.4,1,-1,10,-1
KR_8100980769,100,v1_15min,False,420,16.4.748.682,1773,2026-05-14T19:59:29+00:00,-3629,-7,-1,-1,0,-47,-1.0,-1,-1,-31,4
KR_8100980769,200,v1_15min,False,420,16.4.748.682,1773,2026-05-14T19:59:29+00:00,3629,7,1,1,0,47,1.0,1,1,31,-4
KR_8100948038,100,v1_15min,False,420,16.4.748.682,1462,2026-05-14T19:59:29+00:00,-60,-1,0,-2,0,32,0.2,1,1,6,-1
KR_8100948038,200,v1_15min,False,420,16.4.748.682,1462,2026-05-14T19:59:29+00:00,60,1,0,2,0,-32,-0.2,-1,-1,-6,1
KR_8100878909,100,v1_15min,False,420,16.4.748.682,1509,2026-05-14T19:59:29+00:00,3918,5,1,0,0,17,0.4,-1,1,0,-5
KR_8100878909,200,v1_15min,False,420,16.4.748.682,1509,2026-05-14T19:59:29+00:00,-3918,-5,-1,0,0,-17,-0.4,1,-1,0,5
KR_8100813661,100,v1_15min,False,420,16.4.748.682,1805,2026-05-14T19:59:29+00:00,3009,5,2,2,0,60,0.2,1,1,-4,4
KR_8100813661,200,v1_15min,False,420,16.4.748.682,1805,2026-05-14T19:59:29+00:00,-3009,-5,-2,-2,0,-60,-0.2,-1,-1,4,-4
KR_8081347556,100,v1_15min,False,420,16.3.745.7600,1615,2026-05-14T19:59:29+00:00,3407,6,0,0,0,87,0.6,1,-1,-4,7
KR_8081347556,200,v1_15min,False,420,16.3.745.7600,1615,2026-05-14T19:59:29+00:00,-3407,-6,0,0,0,-87,-0.6,-1,1,4,-7
KR_8081238504,100,v1_15min,False,420,16.3.745.7600,2219,2026-05-14T19:59:29+00:00,656,1,1,-2,0,-11,-0.2,1,1,-1,2
KR_8081238504,200,v1_15min,False,420,16.3.745.7600,2219,2026-05-14T19:59:29+00:00,-656,-1,-1,2,0,11,0.2,-1,-1,1,-2
KR_8081169541,100,v1_15min,False,420,16.3.745.7600,1652,2026-05-14T19:59:29+00:00,-2077,-3,0,-1,0,-44,-0.4,1,0,-1,-4
KR_8081169541,200,v1_15min,False,420,16.3.745.7600,1652,2026-05-14T19:59:29+00:00,2077,3,0,1,0,44,0.4,-1,0,1,4
KR_8081025383,100,v1_15min,False,420,16.3.745.7600,2079,2026-05-14T19:59:29+00:00,-579,-2,0,-2,0,-17,-0.4,-1,0,-13,2
KR_8081025383,200,v1_15min,False,420,16.3.745.7600,2079,2026-05-14T19:59:29+00:00,579,2,0,2,0,17,0.4,1,0,13,-2
KR_8080956406,100,v1_15min,False,420,16.3.745.7600,2185,2026-05-14T19:59:29+00:00,1494,1,2,-2,0,51,0.2,-1,1,6,-4
KR_8080956406,200,v1_15min,False,420,16.3.745.7600,2185,2026-05-14T19:59:29+00:00,-1494,-1,-2,2,0,-51,-0.2,1,-1,-6,4
KR_8080868174,100,v1_15min,False,420,16.3.745.7600,2602,2026-05-14T19:59:29+00:00,1376,5,2,1,0,-6,-0.2,1,1,-13,-2
KR_8080868174,200,v1_15min,False,420,16.3.745.7600,2602,2026-05-14T19:59:29+00:00,-1376,-5,-2,-1,0,6,0.2,-1,-1,13,2
KR_8080792853,100,v1_15min,False,420,16.3.745.7600,2199,2026-05-14T19:59:29+00:00,-657,0,0,1,0,0,0.0,-1,0,-1,0
KR_8080792853,200,v1_15min,False,420,16.3.745.7600,2199,2026-05-14T19:59:29+00:00,657,0,0,-1,0,0,0.0,1,0,1,0
KR_8080089313,100,v1_15min,False,420,16.3.744.7656,1839,2026-05-14T19:59:29+00:00,819,1,0,1,0,27,0.2,-1,0,-2,6
KR_8080089313,200,v1_15min,False,420,16.3.744.7656,1839,2026-05-14T19:59:29+00:00,-819,-1,0,-1,0,-27,-0.2,1,0,2,-6
KR_8079982786,100,v1_15min,False,420,16.3.744.7656,2344,2026-05-14T19:59:29+00:00,3097,5,1,-2,0,53,0.8,1,1,2,2
KR_8079982786,200,v1_15min,False,420,16.3.744.7656,2344,2026-05-14T19:59:29+00:00,-3097,-5,-1,2,0,-53,-0.8,-1,-1,-2,-2
KR_8079890510,100,v1_15min,False,420,16.3.744.7656,1826,2026-05-14T19:59:29+00:00,-401,-2,0,-1,0,-20,-0.4,-1,0,2,-1
KR_8079890510,200,v1_15min,False,420,16.3.744.7656,1826,2026-05-14T19:59:29+00:00,401,2,0,1,0,20,0.4,1,0,-2,1
KR_8079769137,100,v1_15min,False,420,16.3.744.7656,1697,2026-05-14T19:59:29+00:00,-1275,3,-3,-1,0,-3,0.0,1,-1,2,5
KR_8079769137,200,v1_15min,False,420,16.3.744.7656,1697,2026-05-14T19:59:29+00:00,1275,-3,3,1,0,3,0.0,-1,1,-2,-5
KR_8079463797,100,v1_15min,False,420,16.3.744.7656,2043,2026-05-14T19:59:29+00:00,-1085,2,0,-1,0,-31,-0.2,-1,0,-3,-1
KR_8079463797,200,v1_15min,False,420,16.3.744.7656,2043,2026-05-14T19:59:29+00:00,1085,-2,0,1,0,31,0.2,1,0,3,1
KR_8079288402,100,v1_15min,False,420,16.3.744.7656,1515,2026-05-14T19:59:29+00:00,4278,10,-1,2,0,31,0.6,1,-1,1,6
KR_8079288402,200,v1_15min,False,420,16.3.744.7656,1515,2026-05-14T19:59:29+00:00,-4278,-10,1,-2,0,-31,-0.6,-1,1,-1,-6
KR_8079235777,100,v1_15min,False,420,16.3.744.7656,1684,2026-05-14T19:59:29+00:00,-68,-5,2,0,0,23,0.2,-1,1,0,4
KR_8079235777,200,v1_15min,False,420,16.3.744.7656,1684,2026-05-14T19:59:29+00:00,68,5,-2,0,0,-23,-0.2,1,-1,0,-4
KR_8134085376,100,v1_15min,False,420,16.5.752.7101,2071,2026-05-14T19:59:29+00:00,-1567,0,0,2,0,15,0.2,1,0,2,2
KR_8134085376,200,v1_15min,False,420,16.5.752.7101,2071,2026-05-14T19:59:29+00:00,1567,0,0,-2,0,-15,-0.2,-1,0,-2,-2
KR_8134071591,100,v1_15min,False,420,16.5.752.7101,1503,2026-05-14T19:59:29+00:00,1578,3,1,-2,0,9,0.4,1,1,1,-3
KR_8134071591,200,v1_15min,True,420,16.5.752.7101,1503,2026-05-14T19:59:29+00:00,-1578,-3,-1,2,0,-9,-0.4,-1,-1,-1,3
KR_8134049989,100,v1_15min,False,420,16.5.752.7101,1940,2026-05-14T19:59:29+00:00,-1256,-2,-1,-2,0,-76,-0.2,-1,-1,2,-5
KR_8134049989,200,v1_15min,False,420,16.5.752.7101,1940,2026-05-14T19:59:29+00:00,1256,2,1,2,0,76,0.2,1,1,-2,5
KR_8134037148,100,v1_15min,False,420,16.5.752.7101,1765,2026-05-14T19:59:29+00:00,-270,-5,0,-1,0,59,0.2,1,1,2,-4
KR_8134037148,200,v1_15min,False,420,16.5.752.7101,1765,2026-05-14T19:59:29+00:00,270,5,0,1,0,-59,-0.2,-1,-1,-2,4
KR_8132211142,100,v1_15min,False,420,16.5.752.7101,1544,2026-05-14T19:59:29+00:00,6523,3,2,-1,0,71,0.6,1,1,12,-4
KR_8132211142,200,v1_15min,False,420,16.5.752.7101,1544,2026-05-14T19:59:29+00:00,-6523,-3,-2,1,0,-71,-0.6,-1,-1,-12,4
KR_8132182273,100,v1_15min,False,420,16.5.752.7101,2152,2026-05-14T19:59:29+00:00,481,-1,0,-2,0,0,-0.2,1,1,0,1
KR_8132182273,200,v1_15min,False,420,16.5.752.7101,2152,2026-05-14T19:59:29+00:00,-481,1,0,2,0,0,0.2,-1,-1,0,-1
KR_8132157211,100,v1_15min,False,420,16.5.752.7101,1483,2026-05-14T19:59:29+00:00,-8233,-20,-2,-2,0,-61,-1.2,-1,-1,-12,3
KR_8132157211,200,v1_15min,False,420,16.5.752.7101,1483,2026-05-14T19:59:29+00:00,8233,20,2,2,0,61,1.2,1,1,12,-3
KR_8132113009,100,v1_15min,False,420,16.5.752.7101,2270,2026-05-14T19:59:29+00:00,-2755,-8,0,-2,0,7,-0.6,-1,-1,-4,0
KR_8132113009,200,v1_15min,False,420,16.5.752.7101,2270,2026-05-14T19:59:29+00:00,2755,8,0,2,0,-7,0.6,1,1,4,0
KR_8132042927,100,v1_15min,False,420,16.5.752.7101,1974,2026-05-14T19:59:29+00:00,1841,1,1,0,0,47,0.0,1,1,6,-2
KR_8132042927,200,v1_15min,False,420,16.5.752.7101,1974,2026-05-14T19:59:29+00:00,-1841,-1,-1,0,0,-47,0.0,-1,-1,-6,2
KR_8131966901,100,v1_15min,False,420,16.5.752.7101,1874,2026-05-14T19:59:29+00:00,-417,1,0,-1,0,-38,-0.2,-1,0,1,-3
KR_8131966901,200,v1_15min,False,420,16.5.752.7101,1874,2026-05-14T19:59:29+00:00,417,-1,0,1,0,38,0.2,1,0,-1,3
KR_8131887623,100,v1_15min,False,420,16.5.752.7101,1770,2026-05-14T19:59:29+00:00,8909,14,2,0,0,55,1.4,1,1,4,-2
KR_8131887623,200,v1_15min,False,420,16.5.752.7101,1770,2026-05-14T19:59:29+00:00,-8909,-14,-2,0,0,-55,-1.4,-1,-1,-4,2
KR_8131798404,100,v1_15min,False,420,16.5.752.7101,1862,2026-05-14T19:59:29+00:00,-991,-4,0,2,0,32,-0.2,-1,0,2,2
KR_8131798404,200,v1_15min,False,420,16.5.752.7101,1862,2026-05-14T19:59:29+00:00,991,4,0,-2,0,-32,0.2,1,0,-2,-2
KR_8131637720,100,v1_15min,True,420,16.5.752.7101,918,2026-05-14T19:59:29+00:00,-5021,-9,-2,-1,0,-110,-0.8,-1,-1,2,-2
KR_8131637720,200,v1_15min,False,420,16.5.752.7101,918,2026-05-14T19:59:29+00:00,5021,9,2,1,0,110,0.8,1,1,-2,2
KR_8131593649,100,v1_15min,True,420,16.5.752.7101,925,2026-05-14T19:59:29+00:00,-4331,-12,0,0,0,21,-0.6,-1,-1,-7,-1
KR_8131593649,200,v1_15min,False,420,16.5.752.7101,925,2026-05-14T19:59:29+00:00,4331,12,0,0,0,-21,0.6,1,1,7,1
KR_8131528001,100,v1_15min,True,420,16.5.752.7101,1673,2026-05-14T19:59:29+00:00,-1778,-2,-1,1,0,9,0.4,-1,-1,-6,4
KR_8131528001,200,v1_15min,False,420,16.5.752.7101,1673,2026-05-14T19:59:29+00:00,1778,2,1,-1,0,-9,-0.4,1,1,6,-4
KR_8131469767,100,v1_15min,False,420,16.5.752.7101,1161,2026-05-14T19:59:29+00:00,8711,12,2,1,0,81,0.8,1,1,-8,3
KR_8131469767,200,v1_15min,False,420,16.5.752.7101,1161,2026-05-14T19:59:29+00:00,-8711,-12,-2,-1,0,-81,-0.8,-1,-1,8,-3
KR_8125670459,100,v1_15min,False,420,16.5.751.1533,1495,2026-05-14T19:59:29+00:00,5733,11,1,2,0,70,0.8,1,1,5,3
KR_8125670459,200,v1_15min,False,420,16.5.751.1533,1495,2026-05-14T19:59:29+00:00,-5733,-11,-1,-2,0,-70,-0.8,-1,-1,-5,-3
