match_id,team_id,feature_version,team_surrendered,queue_id,game_version,game_duration_sec,collected_at,gold_diff_15,kill_diff_15,tower_diff_15,dragon_diff_15,rift_herald_diff_15,cs_diff_15,avg_level_diff_15,first_blood,first_tower,ward_placed_diff_15,ward_kill_diff_15
KR_8206876230,100,v1_15min_16_9_only,False,420,16.9.772.8292,1407,2026-06-07T21:17:16+00:00,-256,4,0,-1,0,7,0.2,-1,0,3,-5
KR_8206876230,200,v1_15min_16_9_only,False,420,16.9.772.8292,1407,2026-06-07T21:17:16+00:00,256,-4,0,1,0,-7,-0.2,1,0,-3,5
KR_8206872044,100,v1_15min_16_9_only,True,420,16.9.772.8292,915,2026-06-07T21:17:16+00:00,-8760,-17,-3,-2,0,-86,-1.0,1,-1,-10,3
KR_8206872044,200,v1_15min_16_9_only,False,420,16.9.772.8292,915,2026-06-07T21:17:16+00:00,8760,17,3,2,0,86,1.0,-1,1,10,-3
KR_8206673625,100,v1_15min_16_9_only,True,420,16.9.772.8292,1254,2026-06-07T21:17:16+00:00,-4510,-7,-1,-1,0,-77,-1.2,1,-1,-1,-7
KR_8206673625,200,v1_15min_16_9_only,False,420,16.9.772.8292,1254,2026-06-07T21:17:16+00:00,4510,7,1,1,0,77,1.2,-1,1,1,7
KR_8213689848,100,v1_15min_16_9_only,False,420,16.9.772.8292,1537,2026-06-07T21:17:16+00:00,-8013,-16,-3,0,0,-39,-1.4,1,-1,5,-2
KR_8213689848,200,v1_15min_16_9_only,False,420,16.9.772.8292,1537,2026-06-07T21:17:16+00:00,8013,16,3,0,0,39,1.4,-1,1,-5,2
KR_8213606983,100,v1_15min_16_9_only,True,420,16.9.772.8292,1016,2026-06-07T21:17:16+00:00,-5919,-7,-1,-1,0,-126,-1.0,-1,-1,-10,0
KR_8213606983,200,v1_15min_16_9_only,False,420,16.9.772.8292,1016,2026-06-07T21:17:16+00:00,5919,7,1,1,0,126,1.0,1,1,10,0
KR_8213579303,100,v1_15min_16_9_only,True,420,16.9.772.8292,988,2026-06-07T21:17:16+00:00,-7860,-9,-3,-1,0,-100,-1.6,1,-1,1,-2
KR_8213579303,200,v1_15min_16_9_only,False,420,16.9.772.8292,988,2026-06-07T21:17:16+00:00,7860,9,3,1,0,100,1.6,-1,1,-1,2
KR_8212470201,100,v1_15min_16_9_only,False,420,16.9.772.8292,2480,2026-06-07T21:17:16+00:00,-659,4,1,0,0,-48,-0.2,1,1,-13,9
KR_8212470201,200,v1_15min_16_9_only,True,420,16.9.772.8292,2480,2026-06-07T21:17:16+00:00,659,-4,-1,0,0,48,0.2,-1,-1,13,-9
KR_8209798123,100,v1_15min_16_9_only,False,420,16.9.772.8292,931,2026-06-07T21:17:16+00:00,8691,12,4,1,0,115,1.0,1,1,4,4
KR_8209798123,200,v1_15min_16_9_only,True,420,16.9.772.8292,931,2026-06-07T21:17:16+00:00,-8691,-12,-4,-1,0,-115,-1.0,-1,-1,-4,-4
KR_8209693251,100,v1_15min_16_9_only,False,420,16.9.772.8292,1958,2026-06-07T21:17:16+00:00,3680,7,1,0,0,34,0.6,1,1,-5,3
KR_8209693251,200,v1_15min_16_9_only,False,420,16.9.772.8292,1958,2026-06-07T21:17:16+00:00,-3680,-7,-1,0,0,-34,-0.6,-1,-1,5,-3
KR_8209592490,100,v1_15min_16_9_only,False,420,16.9.772.8292,1992,2026-06-07T21:17:16+00:00,2821,2,0,-1,0,21,0.4,1,1,-1,-4
KR_8209592490,200,v1_15min_16_9_only,False,420,16.9.772.8292,1992,2026-06-07T21:17:16+00:00,-2821,-2,0,1,0,-21,-0.4,-1,-1,1,4
KR_8209414114,100,v1_15min_16_9_only,False,420,16.9.772.8292,1745,2026-06-07T21:17:16+00:00,-1195,-1,-1,0,0,-65,-0.4,1,-1,4,2
KR_8209414114,200,v1_15min_16_9_only,False,420,16.9.772.8292,1745,2026-06-07T21:17:16+00:00,1195,1,1,0,0,65,0.4,-1,1,-4,-2
KR_8209349878,100,v1_15min_16_9_only,False,420,16.9.772.8292,955,2026-06-07T21:17:16+00:00,4858,7,1,0,0,93,1.0,1,1,3,-1
KR_8209349878,200,v1_15min_16_9_only,True,420,16.9.772.8292,955,2026-06-07T21:17:16+00:00,-4858,-7,-1,0,0,-93,-1.0,-1,-1,-3,1
KR_8205431851,100,v1_15min_16_9_only,False,420,16.9.772.8292,1720,2026-06-07T21:17:16+00:00,-1172,-4,0,-1,0,-21,-0.4,1,0,-3,1
KR_8205431851,200,v1_15min_16_9_only,False,420,16.9.772.8292,1720,2026-06-07T21:17:16+00:00,1172,4,0,1,0,21,0.4,-1,0,3,-1
KR_8205173481,100,v1_15min_16_9_only,False,420,16.9.772.8292,1483,2026-06-07T21:17:16+00:00,-6986,-10,-2,-2,0,-137,-0.8,1,-1,-9,-4
KR_8205173481,200,v1_15min_16_9_only,False,420,16.9.772.8292,1483,2026-06-07T21:17:16+00:00,6986,10,2,2,0,137,0.8,-1,1,9,4
KR_8204408651,100,v1_15min_16_9_only,False,420,16.9.772.8292,1577,2026-06-07T21:17:16+00:00,4809,2,3,1,0,120,0.6,1,1,9,-5
KR_8204408651,200,v1_15min_16_9_only,False,420,16.9.772.8292,1577,2026-06-07T21:17:16+00:00,-4809,-2,-3,-1,0,-120,-0.6,-1,-1,-9,5
KR_8204136391,100,v1_15min_16_9_only,False,420,16.9.772.8292,2268,2026-06-07T21:17:16+00:00,894,2,0,-2,0,-44,0.4,1,0,1,-7
KR_8204136391,200,v1_15min_16_9_only,False,420,16.9.772.8292,2268,2026-06-07T21:17:16+00:00,-894,-2,0,2,0,44,-0.4,-1,0,-1,7
KR_8203994208,100,v1_15min_16_9_only,False,420,16.9.772.8292,1457,2026-06-07T21:17:16+00:00,6593,11,2,1,0,82,1.0,-1,1,-1,8
KR_8203994208,200,v1_15min_16_9_only,False,420,16.9.772.8292,1457,2026-06-07T21:17:16+00:00,-6593,-11,-2,-1,0,-82,-1.0,1,-1,1,-8
KR_8196923982,100,v1_15min_16_9_only,False,420,16.9.772.1032,1637,2026-06-07T21:17:16+00:00,7230,9,2,1,0,103,0.6,1,1,-2,10
KR_8196923982,200,v1_15min_16_9_only,False,420,16.9.772.1032,1637,2026-06-07T21:17:16+00:00,-7230,-9,-2,-1,0,-103,-0.6,-1,-1,2,-10
KR_8196581600,100,v1_15min_16_9_only,False,420,16.9.772.1032,1528,2026-06-07T21:17:16+00:00,-34,-3,1,0,0,14,-0.2,-1,1,6,-2
KR_8196581600,200,v1_15min_16_9_only,True,420,16.9.772.1032,1528,2026-06-07T21:17:16+00:00,34,3,-1,0,0,-14,0.2,1,-1,-6,2
KR_8193465746,100,v1_15min_16_9_only,False,420,16.9.769.5709,925,2026-06-07T21:17:16+00:00,8492,14,3,2,0,62,0.8,1,1,11,7
KR_8193465746,200,v1_15min_16_9_only,True,420,16.9.769.5709,925,2026-06-07T21:17:16+00:00,-8492,-14,-3,-2,0,-62,-0.8,-1,-1,-11,-7
KR_8208680686,100,v1_15min_16_9_only,False,420,16.9.772.8292,1546,2026-06-07T21:17:16+00:00,3,2,0,1,0,-14,0.2,1,0,-1,0
KR_8208680686,200,v1_15min_16_9_only,False,420,16.9.772.8292,1546,2026-06-07T21:17:16+00:00,-3,-2,0,-1,0,14,-0.2,-1,0,1,0
KR_8208166313,100,v1_15min_16_9_only,False,420,16.9.772.8292,1915,2026-06-07T21:17:16+00:00,3421,6,1,0,0,39,0.6,1,1,-1,3
KR_8208166313,200,v1_15min_16_9_only,False,420,16.9.772.8292,1915,2026-06-07T21:17:16+00:00,-3421,-6,-1,0,0,-39,-0.6,-1,-1,1,-3
KR_8208136083,100,v1_15min_16_9_only,False,420,16.9.772.8292,1203,2026-06-07T21:17:16+00:00,-5863,-5,-3,-2,0,-103,-1.4,-1,-1,-5,-2
KR_8208136083,200,v1_15min_16_9_only,False,420,16.9.772.8292,1203,2026-06-07T21:17:16+00:00,5863,5,3,2,0,103,1.4,1,1,5,2
KR_8207167347,100,v1_15min_16_9_only,False,420,16.9.772.8292,1806,2026-06-07T21:17:16+00:00,-446,-1,0,-1,0,-2,0.0,1,0,-3,-2
KR_8207167347,200,v1_15min_16_9_only,False,420,16.9.772.8292,1806,2026-06-07T21:17:16+00:00,446,1,0,1,0,2,0.0,-1,0,3,2
KR_8204265873,100,v1_15min_16_9_only,False,420,16.9.772.8292,1060,2026-06-07T21:17:16+00:00,-231,-3,0,-1,0,15,0.0,-1,0,7,1
KR_8204265873,200,v1_15min_16_9_only,True,420,16.9.772.8292,1060,2026-06-07T21:17:16+00:00,231,3,0,1,0,-15,0.0,1,0,-7,-1
KR_8204096476,100,v1_15min_16_9_only,False,420,16.9.772.8292,2282,2026-06-07T21:17:16+00:00,-2426,-3,-1,0,0,42,0.2,-1,-1,-2,-9
KR_8204096476,200,v1_15min_16_9_only,False,420,16.9.772.8292,2282,2026-06-07T21:17:16+00:00,2426,3,1,0,0,-42,-0.2,1,1,2,9
KR_8203996123,100,v1_15min_16_9_only,False,420,16.9.772.8292,1146,2026-06-07T21:17:16+00:00,-14549,-22,-3,-2,0,-174,-2.2,-1,-1,3,-3
KR_8203996123,200,v1_15min_16_9_only,False,420,16.9.772.8292,1146,2026-06-07T21:17:16+00:00,14549,22,3,2,0,174,2.2,1,1,-3,3
KR_8203625415,100,v1_15min_16_9_only,False,420,16.9.772.8292,1729,2026-06-07T21:17:16+00:00,-4157,-4,-3,-1,0,-78,-0.2,1,-1,7,-1
KR_8203625415,200,v1_15min_16_9_only,False,420,16.9.772.8292,1729,2026-06-07T21:17:16+00:00,4157,4,3,1,0,78,0.2,-1,1,-7,1
KR_8203576442,100,v1_15min_16_9_only,True,420,16.9.772.8292,1351,2026-06-07T21:17:16+00:00,-2719,-3,-1,-2,0,-44,-0.6,1,-1,4,-7
KR_8203576442,200,v1_15min_16_9_only,False,420,16.9.772.8292,1351,2026-06-07T21:17:16+00:00,2719,3,1,2,0,44,0.6,-1,1,-4,7
KR_8203207376,100,v1_15min_16_9_only,False,420,16.9.772.8292,1803,2026-06-07T21:17:16+00:00,-812,-4,0,0,0,-23,0.0,1,0,-1,1
KR_8203207376,200,v1_15min_16_9_only,True,420,16.9.772.8292,1803,2026-06-07T21:17:16+00:00,812,4,0,0,0,23,0.0,-1,0,1,-1
KR_8203151463,100,v1_15min_16_9_only,False,420,16.9.772.8292,1786,2026-06-07T21:17:16+00:00,-1053,-1,2,0,0,28,-0.2,-1,1,4,-1
KR_8203151463,200,v1_15min_16_9_only,False,420,16.9.772.8292,1786,2026-06-07T21:17:16+00:00,1053,1,-2,0,0,-28,0.2,1,-1,-4,1
KR_8203112308,100,v1_15min_16_9_only,False,420,16.9.772.8292,1401,2026-06-07T21:17:16+00:00,-4977,-9,-1,-2,0,-29,-0.4,-1,-1,6,-5
KR_8203112308,200,v1_15min_16_9_only,False,420,16.9.772.8292,1401,2026-06-07T21:17:16+00:00,4977,9,1,2,0,29,0.4,1,1,-6,5
KR_8202396272,100,v1_15min_16_9_only,False,420,16.9.772.1032,2004,2026-06-07T21:17:16+00:00,1128,3,-1,-1,0,60,0.4,-1,-1,6,1
KR_8202396272,200,v1_15min_16_9_only,False,420,16.9.772.1032,2004,2026-06-07T21:17:16+00:00,-1128,-3,1,1,0,-60,-0.4,1,1,-6,-1
KR_8202302780,100,v1_15min_16_9_only,False,420,16.9.772.1032,1895,2026-06-07T21:17:16+00:00,-3124,-7,-1,2,0,-29,-0.4,-1,-1,5,1
KR_8202302780,200,v1_15min_16_9_only,False,420,16.9.772.1032,1895,2026-06-07T21:17:16+00:00,3124,7,1,-2,0,29,0.4,1,1,-5,-1
KR_8201357934,100,v1_15min_16_9_only,False,420,16.9.772.1032,1865,2026-06-07T21:17:16+00:00,-286,-8,1,-2,0,35,-0.4,-1,1,-1,1
KR_8201357934,200,v1_15min_16_9_only,False,420,16.9.772.1032,1865,2026-06-07T21:17:16+00:00,286,8,-1,2,0,-35,0.4,1,-1,1,-1
KR_8201335221,100,v1_15min_16_9_only,False,420,16.9.772.1032,1891,2026-06-07T21:17:16+00:00,-3258,-6,-1,-2,0,-76,-0.8,-1,-1,-5,3
KR_8201335221,200,v1_15min_16_9_only,False,420,16.9.772.1032,1891,2026-06-07T21:17:16+00:00,3258,6,1,2,0,76,0.8,1,1,5,-3
KR_8197019794,100,v1_15min_16_9_only,False,420,16.9.772.1032,1521,2026-06-07T21:17:16+00:00,1682,5,-1,1,0,-37,0.2,-1,-1,4,5
KR_8197019794,200,v1_15min_16_9_only,True,420,16.9.772.1032,1521,2026-06-07T21:17:16+00:00,-1682,-5,1,-1,0,37,-0.2,1,1,-4,-5
KR_8196950100,100,v1_15min_16_9_only,False,420,16.9.772.1032,1757,2026-06-07T21:17:16+00:00,2470,7,0,0,0,-15,0.2,-1,0,9,4
KR_8196950100,200,v1_15min_16_9_only,False,420,16.9.772.1032,1757,2026-06-07T21:17:16+00:00,-2470,-7,0,0,0,15,-0.2,1,0,-9,-4
KR_8196860427,100,v1_15min_16_9_only,False,420,16.9.772.1032,1907,2026-06-07T21:17:16+00:00,-4698,-12,-1,-1,0,-17,-0.8,1,-1,-1,0
KR_8196860427,200,v1_15min_16_9_only,False,420,16.9.772.1032,1907,2026-06-07T21:17:16+00:00,4698,12,1,1,0,17,0.8,-1,1,1,0
KR_8196791361,100,v1_15min_16_9_only,True,420,16.9.772.1032,1817,2026-06-07T21:17:16+00:00,522,2,1,-1,0,26,0.2,-1,1,-7,1
KR_8196791361,200,v1_15min_16_9_only,False,420,16.9.772.1032,1817,2026-06-07T21:17:16+00:00,-522,-2,-1,1,0,-26,-0.2,1,-1,7,-1
KR_8196387445,100,v1_15min_16_9_only,False,420,16.9.772.1032,976,2026-06-07T21:17:16+00:00,4370,6,2,1,0,58,0.6,-1,1,11,-2
KR_8196387445,200,v1_15min_16_9_only,True,420,16.9.772.1032,976,2026-06-07T21:17:16+00:00,-4370,-6,-2,-1,0,-58,-0.6,1,-1,-11,2
KR_8196336536,100,v1_15min_16_9_only,False,420,16.9.772.1032,1251,2026-06-07T21:17:16+00:00,8184,14,3,2,0,69,1.0,1,1,2,-3
KR_8196336536,200,v1_15min_16_9_only,False,420,16.9.772.1032,1251,2026-06-07T21:17:16+00:00,-8184,-14,-3,-2,0,-69,-1.0,-1,-1,-2,3
KR_8196272240,100,v1_15min_16_9_only,False,420,16.9.772.1032,1734,2026-06-07T21:17:16+00:00,-3727,-7,-1,-1,0,-52,-0.4,-1,-1,1,-3
KR_8196272240,200,v1_15min_16_9_only,True,420,16.9.772.1032,1734,2026-06-07T21:17:16+00:00,3727,7,1,1,0,52,0.4,1,1,-1,3
KR_8196217130,100,v1_15min_16_9_only,True,420,16.9.772.1032,1731,2026-06-07T21:17:16+00:00,-4240,-5,-2,0,0,-14,-1.2,1,-1,-5,1
KR_8196217130,200,v1_15min_16_9_only,False,420,16.9.772.1032,1731,2026-06-07T21:17:16+00:00,4240,5,2,0,0,14,1.2,-1,1,5,-1
KR_8195648066,100,v1_15min_16_9_only,False,420,16.9.771.8383,2850,2026-06-07T21:17:16+00:00,-1052,1,0,0,0,-48,0.0,1,0,7,-11
KR_8195648066,200,v1_15min_16_9_only,False,420,16.9.771.8383,2850,2026-06-07T21:17:16+00:00,1052,-1,0,0,0,48,0.0,-1,0,-7,11
KR_8195608219,100,v1_15min_16_9_only,False,420,16.9.771.8383,1847,2026-06-07T21:17:16+00:00,-4106,-1,-2,0,0,-68,-0.6,1,-1,1,3
KR_8195608219,200,v1_15min_16_9_only,False,420,16.9.771.8383,1847,2026-06-07T21:17:16+00:00,4106,1,2,0,0,68,0.6,-1,1,-1,-3
KR_8195536452,100,v1_15min_16_9_only,False,420,16.9.771.8383,1634,2026-06-07T21:17:16+00:00,3346,6,1,2,0,41,0.8,1,1,-2,7
KR_8195536452,200,v1_15min_16_9_only,False,420,16.9.771.8383,1634,2026-06-07T21:17:16+00:00,-3346,-6,-1,-2,0,-41,-0.8,-1,-1,2,-7
KR_8195465739,100,v1_15min_16_9_only,False,420,16.9.771.8383,1937,2026-06-07T21:17:16+00:00,2296,2,1,-2,0,63,0.4,1,1,2,-4
KR_8195465739,200,v1_15min_16_9_only,False,420,16.9.771.8383,1937,2026-06-07T21:17:16+00:00,-2296,-2,-1,2,0,-63,-0.4,-1,-1,-2,4
KR_8195392170,100,v1_15min_16_9_only,False,420,16.9.771.8383,1875,2026-06-07T21:17:16+00:00,-6277,-10,-1,0,0,-27,-1.2,-1,-1,1,0
KR_8195392170,200,v1_15min_16_9_only,False,420,16.9.771.8383,1875,2026-06-07T21:17:16+00:00,6277,10,1,0,0,27,1.2,1,1,-1,0
KR_8195313416,100,v1_15min_16_9_only,False,420,16.9.771.8383,1698,2026-06-07T21:17:16+00:00,-1696,-3,0,1,0,-52,-0.6,-1,-1,2,0
KR_8195313416,200,v1_15min_16_9_only,True,420,16.9.771.8383,1698,2026-06-07T21:17:16+00:00,1696,3,0,-1,0,52,0.6,1,1,-2,0
KR_8195243701,100,v1_15min_16_9_only,False,420,16.9.771.8383,1477,2026-06-07T21:17:16+00:00,3427,6,1,0,0,-12,0.4,-1,1,-2,3
KR_8195243701,200,v1_15min_16_9_only,False,420,16.9.771.8383,1477,2026-06-07T21:17:16+00:00,-3427,-6,-1,0,0,12,-0.4,1,-1,2,-3
KR_8195163610,100,v1_15min_16_9_only,False,420,16.9.771.8383,1668,2026-06-07T21:17:16+00:00,1453,-2,1,2,0,68,0.4,1,1,2,1
KR_8195163610,200,v1_15min_16_9_only,True,420,16.9.771.8383,1668,2026-06-07T21:17:16+00:00,-1453,2,-1,-2,0,-68,-0.4,-1,-1,-2,-1
KR_8195046644,100,v1_15min_16_9_only,False,420,16.9.771.8383,1868,2026-06-07T21:17:16+00:00,-2005,-8,0,0,0,35,-0.6,-1,1,-2,1
KR_8195046644,200,v1_15min_16_9_only,False,420,16.9.771.8383,1868,2026-06-07T21:17:16+00:00,2005,8,0,0,0,-35,0.6,1,-1,2,-1
KR_8194388421,100,v1_15min_16_9_only,False,420,16.9.771.8383,1469,2026-06-07T21:17:16+00:00,-1530,1,-1,1,0,-62,-0.8,-1,-1,-3,2
KR_8194388421,200,v1_15min_16_9_only,False,420,16.9.771.8383,1469,2026-06-07T21:17:16+00:00,1530,-1,1,-1,0,62,0.8,1,1,3,-2
KR_8207394974,100,v1_15min_16_9_only,False,420,16.9.772.8292,1710,2026-06-07T21:17:16+00:00,-8400,-15,-3,-1,0,-144,-1.4,-1,-1,-7,-1
KR_8207394974,200,v1_15min_16_9_only,False,420,16.9.772.8292,1710,2026-06-07T21:17:16+00:00,8400,15,3,1,0,144,1.4,1,1,7,1
KR_8209530405,100,v1_15min_16_9_only,True,420,16.9.772.8292,1137,2026-06-07T21:17:16+00:00,624,-6,0,-1,0,65,0.2,-1,1,-1,-4
KR_8209530405,200,v1_15min_16_9_only,False,420,16.9.772.8292,1137,2026-06-07T21:17:16+00:00,-624,6,0,1,0,-65,-0.2,1,-1,1,4
KR_8195024272,100,v1_15min_16_9_only,False,420,16.9.771.8383,1523,2026-06-07T21:17:16+00:00,-4678,-6,-1,-2,0,-26,-0.2,-1,-1,-12,2
KR_8195024272,200,v1_15min_16_9_only,False,420,16.9.771.8383,1523,2026-06-07T21:17:16+00:00,4678,6,1,2,0,26,0.2,1,1,12,-2
KR_8212837449,100,v1_15min_16_9_only,False,420,16.9.772.8292,1216,2026-06-07T21:17:16+00:00,9668,14,4,2,0,62,0.8,1,1,2,3
KR_8212837449,200,v1_15min_16_9_only,False,420,16.9.772.8292,1216,2026-06-07T21:17:16+00:00,-9668,-14,-4,-2,0,-62,-0.8,-1,-1,-2,-3
KR_8212231086,100,v1_15min_16_9_only,False,420,16.9.772.8292,1613,2026-06-07T21:17:16+00:00,289,0,0,-2,0,-22,-0.2,-1,0,0,-2
KR_8212231086,200,v1_15min_16_9_only,False,420,16.9.772.8292,1613,2026-06-07T21:17:16+00:00,-289,0,0,2,0,22,0.2,1,0,0,2
KR_8212140995,100,v1_15min_16_9_only,False,420,16.9.772.8292,2186,2026-06-07T21:17:16+00:00,6207,14,1,1,0,70,1.2,1,1,9,-2
KR_8212140995,200,v1_15min_16_9_only,False,420,16.9.772.8292,2186,2026-06-07T21:17:16+00:00,-6207,-14,-1,-1,0,-70,-1.2,-1,-1,-9,2
KR_8212107780,100,v1_15min_16_9_only,False,420,16.9.772.8292,1506,2026-06-07T21:17:16+00:00,2580,2,0,0,0,66,0.8,1,0,-5,-5
KR_8212107780,200,v1_15min_16_9_only,False,420,16.9.772.8292,1506,2026-06-07T21:17:16+00:00,-2580,-2,0,0,0,-66,-0.8,-1,0,5,5
KR_8212068361,100,v1_15min_16_9_only,False,420,16.9.772.8292,2012,2026-06-07T21:17:16+00:00,400,-3,1,1,0,33,0.4,1,1,2,-1
KR_8212068361,200,v1_15min_16_9_only,False,420,16.9.772.8292,2012,2026-06-07T21:17:16+00:00,-400,3,-1,-1,0,-33,-0.4,-1,-1,-2,1
KR_8209001870,100,v1_15min_16_9_only,False,420,16.9.772.8292,1918,2026-06-07T21:17:16+00:00,-3527,-5,-2,-2,0,-95,-0.8,1,-1,2,-3
KR_8209001870,200,v1_15min_16_9_only,False,420,16.9.772.8292,1918,2026-06-07T21:17:16+00:00,3527,5,2,2,0,95,0.8,-1,1,-2,3
KR_8208973326,100,v1_15min_16_9_only,False,420,16.9.772.8292,1240,2026-06-07T21:17:16+00:00,1505,5,0,-1,0,10,0.0,-1,0,-2,-7
KR_8208973326,200,v1_15min_16_9_only,True,420,16.9.772.8292,1240,2026-06-07T21:17:16+00:00,-1505,-5,0,1,0,-10,0.0,1,0,2,7
KR_8208921388,100,v1_15min_16_9_only,False,420,16.9.772.8292,1752,2026-06-07T21:17:16+00:00,3852,9,0,0,0,52,0.2,1,0,-1,2
KR_8208921388,200,v1_15min_16_9_only,False,420,16.9.772.8292,1752,2026-06-07T21:17:16+00:00,-3852,-9,0,0,0,-52,-0.2,-1,0,1,-2
KR_8208880492,100,v1_15min_16_9_only,False,420,16.9.772.8292,1277,2026-06-07T21:17:16+00:00,-290,3,-1,1,0,-54,0.2,1,-1,1,0
KR_8208880492,200,v1_15min_16_9_only,True,420,16.9.772.8292,1277,2026-06-07T21:17:16+00:00,290,-3,1,-1,0,54,-0.2,-1,1,-1,0
KR_8206182561,100,v1_15min_16_9_only,False,420,16.9.772.8292,1433,2026-06-07T21:17:16+00:00,834,-1,-2,-1,0,13,-0.2,-1,-1,-6,1
KR_8206182561,200,v1_15min_16_9_only,False,420,16.9.772.8292,1433,2026-06-07T21:17:16+00:00,-834,1,2,1,0,-13,0.2,1,1,6,-1
KR_8206128554,100,v1_15min_16_9_only,False,420,16.9.772.8292,2230,2026-06-07T21:17:16+00:00,-4366,0,-1,-1,0,-91,-0.2,-1,-1,8,-5
KR_8206128554,200,v1_15min_16_9_only,False,420,16.9.772.8292,2230,2026-06-07T21:17:16+00:00,4366,0,1,1,0,91,0.2,1,1,-8,5
KR_8205461752,100,v1_15min_16_9_only,False,420,16.9.772.8292,1973,2026-06-07T21:17:16+00:00,2699,4,0,-1,0,43,0.4,-1,0,-3,3
KR_8205461752,200,v1_15min_16_9_only,False,420,16.9.772.8292,1973,2026-06-07T21:17:16+00:00,-2699,-4,0,1,0,-43,-0.4,1,0,3,-3
KR_8209709361,100,v1_15min_16_9_only,False,420,16.9.772.8292,1948,2026-06-07T21:17:16+00:00,-2689,-6,-1,2,0,10,-0.4,-1,-1,5,-4
KR_8209709361,200,v1_15min_16_9_only,False,420,16.9.772.8292,1948,2026-06-07T21:17:16+00:00,2689,6,1,-2,0,-10,0.4,1,1,-5,4
KR_8209199731,100,v1_15min_16_9_only,False,420,16.9.772.8292,2136,2026-06-07T21:17:16+00:00,-1781,-7,0,-2,0,9,-0.4,-1,0,-6,2
KR_8209199731,200,v1_15min_16_9_only,False,420,16.9.772.8292,2136,2026-06-07T21:17:16+00:00,1781,7,0,2,0,-9,0.4,1,0,6,-2
KR_8209116668,100,v1_15min_16_9_only,False,420,16.9.772.8292,2075,2026-06-07T21:17:16+00:00,-551,2,0,0,0,-35,-0.8,1,0,-12,10
KR_8209116668,200,v1_15min_16_9_only,False,420,16.9.772.8292,2075,2026-06-07T21:17:16+00:00,551,-2,0,0,0,35,0.8,-1,0,12,-10
KR_8207690440,100,v1_15min_16_9_only,False,420,16.9.772.8292,2147,2026-06-07T21:17:16+00:00,2747,11,1,0,0,3,0.8,-1,1,6,4
KR_8207690440,200,v1_15min_16_9_only,False,420,16.9.772.8292,2147,2026-06-07T21:17:16+00:00,-2747,-11,-1,0,0,-3,-0.8,1,-1,-6,-4
KR_8207534646,100,v1_15min_16_9_only,False,420,16.9.772.8292,1745,2026-06-07T21:17:16+00:00,-3138,-6,0,0,0,-32,-0.6,-1,0,3,-2
KR_8207534646,200,v1_15min_16_9_only,False,420,16.9.772.8292,1745,2026-06-07T21:17:16+00:00,3138,6,0,0,0,32,0.6,1,0,-3,2
KR_8207337197,100,v1_15min_16_9_only,False,420,16.9.772.8292,2231,2026-06-07T21:17:16+00:00,-3742,-7,-1,0,0,-17,0.0,-1,-1,-7,5
KR_8207337197,200,v1_15min_16_9_only,False,420,16.9.772.8292,2231,2026-06-07T21:17:16+00:00,3742,7,1,0,0,17,0.0,1,1,7,-5
KR_8207295575,100,v1_15min_16_9_only,False,420,16.9.772.8292,1733,2026-06-07T21:17:16+00:00,-3012,-6,0,-1,0,-68,-0.4,-1,1,13,6
KR_8207295575,200,v1_15min_16_9_only,False,420,16.9.772.8292,1733,2026-06-07T21:17:16+00:00,3012,6,0,1,0,68,0.4,1,-1,-13,-6
KR_8200021575,100,v1_15min_16_9_only,True,420,16.9.772.1032,1113,2026-06-07T21:17:16+00:00,2925,4,0,0,0,49,0.2,-1,-1,-7,6
KR_8200021575,200,v1_15min_16_9_only,False,420,16.9.772.1032,1113,2026-06-07T21:17:16+00:00,-2925,-4,0,0,0,-49,-0.2,1,1,7,-6
KR_8212241860,100,v1_15min_16_9_only,False,420,16.9.772.8292,1835,2026-06-07T21:17:16+00:00,-3225,-5,-1,-1,0,-49,-0.2,-1,-1,5,-1
KR_8212241860,200,v1_15min_16_9_only,False,420,16.9.772.8292,1835,2026-06-07T21:17:16+00:00,3225,5,1,1,0,49,0.2,1,1,-5,1
KR_8211047431,100,v1_15min_16_9_only,False,420,16.9.772.8292,1430,2026-06-07T21:17:16+00:00,-5138,-10,-1,-2,0,-100,-0.8,-1,-1,1,-3
KR_8211047431,200,v1_15min_16_9_only,False,420,16.9.772.8292,1430,2026-06-07T21:17:16+00:00,5138,10,1,2,0,100,0.8,1,1,-1,3
KR_8210830406,100,v1_15min_16_9_only,False,420,16.9.772.8292,917,2026-06-07T21:17:16+00:00,8837,13,3,-1,0,86,1.4,-1,1,-2,6
KR_8210830406,200,v1_15min_16_9_only,True,420,16.9.772.8292,917,2026-06-07T21:17:16+00:00,-8837,-13,-3,1,0,-86,-1.4,1,-1,2,-6
KR_8210747916,100,v1_15min_16_9_only,False,420,16.9.772.8292,2421,2026-06-07T21:17:16+00:00,1995,4,1,1,0,4,0.0,1,1,3,-2
KR_8210747916,200,v1_15min_16_9_only,False,420,16.9.772.8292,2421,2026-06-07T21:17:16+00:00,-1995,-4,-1,-1,0,-4,0.0,-1,-1,-3,2
KR_8210629153,100,v1_15min_16_9_only,False,420,16.9.772.8292,2166,2026-06-07T21:17:16+00:00,2345,2,-1,2,0,-9,0.4,-1,-1,1,2
KR_8210629153,200,v1_15min_16_9_only,False,420,16.9.772.8292,2166,2026-06-07T21:17:16+00:00,-2345,-2,1,-2,0,9,-0.4,1,1,-1,-2
