patch,champion_id,champion_name,position,game_length_bucket,bucket_min_sec,bucket_max_sec,feature_version,games,wins,win_rate,created_at
16.9,60,Elise,JUNGLE,20-25,1200,1500,lolalytics_emerald_plus_global_16_9,8880,4555,51.295,2026-06-08T02:15:27.521332+00:00
16.9,60,Elise,JUNGLE,25-30,1500,1800,lolalytics_emerald_plus_global_16_9,17833,8981,50.3617,2026-06-08T02:15:27.521332+00:00
16.9,60,Elise,JUNGLE,30-35,1800,2100,lolalytics_emerald_plus_global_16_9,15050,7429,49.3621,2026-06-08T02:15:27.521332+00:00
16.9,60,Elise,JUNGLE,35-40,2100,2400,lolalytics_emerald_plus_global_16_9,6817,3410,50.022,2026-06-08T02:15:27.521332+00:00
16.9,60,Elise,JUNGLE,40+,2400,,lolalytics_emerald_plus_global_16_9,2717,1358,49.9816,2026-06-08T02:15:27.521332+00:00
16.9,28,Evelynn,JUNGLE,15-20,900,1200,lolalytics_emerald_plus_global_16_9,4586,2650,57.7846,2026-06-08T02:15:27.521332+00:00
16.9,28,Evelynn,JUNGLE,20-25,1200,1500,lolalytics_emerald_plus_global_16_9,7967,3889,48.8139,2026-06-08T02:15:27.521332+00:00
16.9,28,Evelynn,JUNGLE,25-30,1500,1800,lolalytics_emerald_plus_global_16_9,17830,8655,48.5418,2026-06-08T02:15:27.521332+00:00
16.9,28,Evelynn,JUNGLE,30-35,1800,2100,lolalytics_emerald_plus_global_16_9,16363,8541,52.197,2026-06-08T02:15:27.521332+00:00
16.9,28,Evelynn,JUNGLE,35-40,2100,2400,lolalytics_emerald_plus_global_16_9,8149,4330,53.1354,2026-06-08T02:15:27.521332+00:00
16.9,28,Evelynn,JUNGLE,40+,2400,,lolalytics_emerald_plus_global_16_9,3368,1892,56.1758,2026-06-08T02:15:27.521332+00:00
16.9,81,Ezreal,BOTTOM,15-20,900,1200,lolalytics_emerald_plus_global_16_9,49039,24896,50.7678,2026-06-08T02:15:27.521332+00:00
16.9,81,Ezreal,BOTTOM,20-25,1200,1500,lolalytics_emerald_plus_global_16_9,76111,39851,52.3591,2026-06-08T02:15:27.521332+00:00
16.9,81,Ezreal,BOTTOM,25-30,1500,1800,lolalytics_emerald_plus_global_16_9,156306,77149,49.3577,2026-06-08T02:15:27.521332+00:00
16.9,81,Ezreal,BOTTOM,30-35,1800,2100,lolalytics_emerald_plus_global_16_9,134904,62173,46.0868,2026-06-08T02:15:27.521332+00:00
16.9,81,Ezreal,BOTTOM,35-40,2100,2400,lolalytics_emerald_plus_global_16_9,61738,27419,44.4119,2026-06-08T02:15:27.521332+00:00
16.9,81,Ezreal,BOTTOM,40+,2400,,lolalytics_emerald_plus_global_16_9,25491,11268,44.2038,2026-06-08T02:15:27.521332+00:00
16.9,9,FiddleSticks,JUNGLE,15-20,900,1200,lolalytics_emerald_plus_global_16_9,4404,2363,53.6558,2026-06-08T02:15:27.521332+00:00
16.9,9,FiddleSticks,JUNGLE,20-25,1200,1500,lolalytics_emerald_plus_global_16_9,7786,4160,53.4292,2026-06-08T02:15:27.521332+00:00
16.9,9,FiddleSticks,JUNGLE,25-30,1500,1800,lolalytics_emerald_plus_global_16_9,18727,9686,51.7221,2026-06-08T02:15:27.521332+00:00
16.9,9,FiddleSticks,JUNGLE,30-35,1800,2100,lolalytics_emerald_plus_global_16_9,18271,9546,52.2467,2026-06-08T02:15:27.521332+00:00
16.9,9,FiddleSticks,JUNGLE,35-40,2100,2400,lolalytics_emerald_plus_global_16_9,9116,4774,52.3695,2026-06-08T02:15:27.521332+00:00
16.9,9,FiddleSticks,JUNGLE,40+,2400,,lolalytics_emerald_plus_global_16_9,4001,2038,50.9373,2026-06-08T02:15:27.521332+00:00
16.9,114,Fiora,TOP,15-20,900,1200,lolalytics_emerald_plus_global_16_9,7902,3964,50.1645,2026-06-08T02:15:27.521332+00:00
16.9,114,Fiora,TOP,20-25,1200,1500,lolalytics_emerald_plus_global_16_9,13939,7203,51.6752,2026-06-08T02:15:27.521332+00:00
16.9,114,Fiora,TOP,25-30,1500,1800,lolalytics_emerald_plus_global_16_9,27380,13849,50.5807,2026-06-08T02:15:27.521332+00:00
16.9,114,Fiora,TOP,30-35,1800,2100,lolalytics_emerald_plus_global_16_9,22336,11049,49.4672,2026-06-08T02:15:27.521332+00:00
16.9,114,Fiora,TOP,35-40,2100,2400,lolalytics_emerald_plus_global_16_9,9598,4966,51.7399,2026-06-08T02:15:27.521332+00:00
16.9,114,Fiora,TOP,40+,2400,,lolalytics_emerald_plus_global_16_9,3438,1897,55.1774,2026-06-08T02:15:27.521332+00:00
16.9,105,Fizz,MIDDLE,15-20,900,1200,lolalytics_emerald_plus_global_16_9,9287,5224,56.2507,2026-06-08T02:15:27.521332+00:00
16.9,105,Fizz,MIDDLE,20-25,1200,1500,lolalytics_emerald_plus_global_16_9,16186,8600,53.1323,2026-06-08T02:15:27.521332+00:00
16.9,105,Fizz,MIDDLE,25-30,1500,1800,lolalytics_emerald_plus_global_16_9,35542,18519,52.1046,2026-06-08T02:15:27.521332+00:00
16.9,105,Fizz,MIDDLE,30-35,1800,2100,lolalytics_emerald_plus_global_16_9,31816,16208,50.9429,2026-06-08T02:15:27.521332+00:00
16.9,105,Fizz,MIDDLE,35-40,2100,2400,lolalytics_emerald_plus_global_16_9,15117,7782,51.4785,2026-06-08T02:15:27.521332+00:00
16.9,105,Fizz,MIDDLE,40+,2400,,lolalytics_emerald_plus_global_16_9,6055,3141,51.8745,2026-06-08T02:15:27.521332+00:00
16.9,3,Galio,MIDDLE,15-20,900,1200,lolalytics_emerald_plus_global_16_9,6651,2946,44.2941,2026-06-08T02:15:27.521332+00:00
16.9,3,Galio,MIDDLE,20-25,1200,1500,lolalytics_emerald_plus_global_16_9,11468,5110,44.5588,2026-06-08T02:15:27.521332+00:00
16.9,3,Galio,MIDDLE,25-30,1500,1800,lolalytics_emerald_plus_global_16_9,23012,11392,49.5046,2026-06-08T02:15:27.521332+00:00
16.9,3,Galio,MIDDLE,30-35,1800,2100,lolalytics_emerald_plus_global_16_9,19267,10094,52.3901,2026-06-08T02:15:27.521332+00:00
16.9,3,Galio,MIDDLE,35-40,2100,2400,lolalytics_emerald_plus_global_16_9,8197,4312,52.6046,2026-06-08T02:15:27.521332+00:00
16.9,3,Galio,MIDDLE,40+,2400,,lolalytics_emerald_plus_global_16_9,3033,1567,51.665,2026-06-08T02:15:27.521332+00:00
16.9,41,Gangplank,TOP,15-20,900,1200,lolalytics_emerald_plus_global_16_9,9845,5126,52.067,2026-06-08T02:15:27.521332+00:00
16.9,41,Gangplank,TOP,20-25,1200,1500,lolalytics_emerald_plus_global_16_9,16371,8446,51.5912,2026-06-08T02:15:27.521332+00:00
16.9,41,Gangplank,TOP,25-30,1500,1800,lolalytics_emerald_plus_global_16_9,38735,19942,51.4832,2026-06-08T02:15:27.521332+00:00
16.9,41,Gangplank,TOP,30-35,1800,2100,lolalytics_emerald_plus_global_16_9,36967,19117,51.7137,2026-06-08T02:15:27.521332+00:00
16.9,41,Gangplank,TOP,35-40,2100,2400,lolalytics_emerald_plus_global_16_9,18549,9709,52.3424,2026-06-08T02:15:27.521332+00:00
16.9,41,Gangplank,TOP,40+,2400,,lolalytics_emerald_plus_global_16_9,8727,4493,51.4839,2026-06-08T02:15:27.521332+00:00
16.9,86,Garen,TOP,15-20,900,1200,lolalytics_emerald_plus_global_16_9,14589,7501,51.4154,2026-06-08T02:15:27.521332+00:00
16.9,86,Garen,TOP,20-25,1200,1500,lolalytics_emerald_plus_global_16_9,26934,14351,53.2821,2026-06-08T02:15:27.521332+00:00
16.9,86,Garen,TOP,25-30,1500,1800,lolalytics_emerald_plus_global_16_9,60973,32268,52.9218,2026-06-08T02:15:27.521332+00:00
16.9,86,Garen,TOP,30-35,1800,2100,lolalytics_emerald_plus_global_16_9,54052,27961,51.7298,2026-06-08T02:15:27.521332+00:00
16.9,86,Garen,TOP,35-40,2100,2400,lolalytics_emerald_plus_global_16_9,25273,13048,51.6282,2026-06-08T02:15:27.521332+00:00
16.9,86,Garen,TOP,40+,2400,,lolalytics_emerald_plus_global_16_9,10591,5350,50.5146,2026-06-08T02:15:27.521332+00:00
16.9,150,Gnar,TOP,15-20,900,1200,lolalytics_emerald_plus_global_16_9,9117,4471,49.0403,2026-06-08T02:15:27.521332+00:00
16.9,150,Gnar,TOP,20-25,1200,1500,lolalytics_emerald_plus_global_16_9,15284,7596,49.699,2026-06-08T02:15:27.521332+00:00
16.9,150,Gnar,TOP,25-30,1500,1800,lolalytics_emerald_plus_global_16_9,31880,15939,49.9969,2026-06-08T02:15:27.521332+00:00
16.9,150,Gnar,TOP,30-35,1800,2100,lolalytics_emerald_plus_global_16_9,27501,13431,48.8382,2026-06-08T02:15:27.521332+00:00
16.9,150,Gnar,TOP,35-40,2100,2400,lolalytics_emerald_plus_global_16_9,12301,6157,50.0528,2026-06-08T02:15:27.521332+00:00
16.9,150,Gnar,TOP,40+,2400,,lolalytics_emerald_plus_global_16_9,4678,2302,49.2091,2026-06-08T02:15:27.521332+00:00
16.9,79,Gragas,TOP,15-20,900,1200,lolalytics_emerald_plus_global_16_9,5242,2536,48.3785,2026-06-08T02:15:27.521332+00:00
16.9,79,Gragas,TOP,20-25,1200,1500,lolalytics_emerald_plus_global_16_9,9227,4589,49.7345,2026-06-08T02:15:27.521332+00:00
16.9,79,Gragas,TOP,25-30,1500,1800,lolalytics_emerald_plus_global_16_9,19555,9881,50.5293,2026-06-08T02:15:27.521332+00:00
16.9,79,Gragas,TOP,30-35,1800,2100,lolalytics_emerald_plus_global_16_9,17293,8729,50.4771,2026-06-08T02:15:27.521332+00:00
16.9,79,Gragas,TOP,35-40,2100,2400,lolalytics_emerald_plus_global_16_9,7802,3796,48.6542,2026-06-08T02:15:27.521332+00:00
16.9,79,Gragas,TOP,40+,2400,,lolalytics_emerald_plus_global_16_9,3077,1534,49.8538,2026-06-08T02:15:27.521332+00:00
16.9,104,Graves,JUNGLE,15-20,900,1200,lolalytics_emerald_plus_global_16_9,27822,13088,47.0419,2026-06-08T02:15:27.521332+00:00
16.9,104,Graves,JUNGLE,20-25,1200,1500,lolalytics_emerald_plus_global_16_9,45498,22270,48.9472,2026-06-08T02:15:27.521332+00:00
16.9,104,Graves,JUNGLE,25-30,1500,1800,lolalytics_emerald_plus_global_16_9,94483,47957,50.7573,2026-06-08T02:15:27.521332+00:00
16.9,104,Graves,JUNGLE,30-35,1800,2100,lolalytics_emerald_plus_global_16_9,80627,41799,51.8424,2026-06-08T02:15:27.521332+00:00
16.9,104,Graves,JUNGLE,35-40,2100,2400,lolalytics_emerald_plus_global_16_9,36745,19111,52.0098,2026-06-08T02:15:27.521332+00:00
16.9,104,Graves,JUNGLE,40+,2400,,lolalytics_emerald_plus_global_16_9,15173,7903,52.0859,2026-06-08T02:15:27.521332+00:00
16.9,887,Gwen,TOP,15-20,900,1200,lolalytics_emerald_plus_global_16_9,4675,2101,44.9412,2026-06-08T02:15:27.521332+00:00
16.9,887,Gwen,TOP,20-25,1200,1500,lolalytics_emerald_plus_global_16_9,9076,4458,49.1186,2026-06-08T02:15:27.521332+00:00
16.9,887,Gwen,TOP,25-30,1500,1800,lolalytics_emerald_plus_global_16_9,19736,10159,51.4745,2026-06-08T02:15:27.521332+00:00
16.9,887,Gwen,TOP,30-35,1800,2100,lolalytics_emerald_plus_global_16_9,16466,8754,53.1641,2026-06-08T02:15:27.521332+00:00
16.9,887,Gwen,TOP,35-40,2100,2400,lolalytics_emerald_plus_global_16_9,7086,3849,54.3184,2026-06-08T02:15:27.521332+00:00
16.9,887,Gwen,TOP,40+,2400,,lolalytics_emerald_plus_global_16_9,2486,1432,57.6026,2026-06-08T02:15:27.521332+00:00
16.9,120,Hecarim,JUNGLE,15-20,900,1200,lolalytics_emerald_plus_global_16_9,9079,5026,55.3585,2026-06-08T02:15:27.521332+00:00
16.9,120,Hecarim,JUNGLE,20-25,1200,1500,lolalytics_emerald_plus_global_16_9,16052,7914,49.3023,2026-06-08T02:15:27.521332+00:00
16.9,120,Hecarim,JUNGLE,25-30,1500,1800,lolalytics_emerald_plus_global_16_9,31956,15561,48.6951,2026-06-08T02:15:27.521332+00:00
16.9,120,Hecarim,JUNGLE,30-35,1800,2100,lolalytics_emerald_plus_global_16_9,24611,11970,48.6368,2026-06-08T02:15:27.521332+00:00
16.9,120,Hecarim,JUNGLE,35-40,2100,2400,lolalytics_emerald_plus_global_16_9,10061,4739,47.1027,2026-06-08T02:15:27.521332+00:00
16.9,120,Hecarim,JUNGLE,40+,2400,,lolalytics_emerald_plus_global_16_9,3592,1700,47.3274,2026-06-08T02:15:27.521332+00:00
16.9,74,Heimerdinger,TOP,15-20,900,1200,lolalytics_emerald_plus_global_16_9,2137,1179,55.1708,2026-06-08T02:15:27.521332+00:00
16.9,74,Heimerdinger,TOP,20-25,1200,1500,lolalytics_emerald_plus_global_16_9,3549,1899,53.508,2026-06-08T02:15:27.521332+00:00
16.9,74,Heimerdinger,TOP,25-30,1500,1800,lolalytics_emerald_plus_global_16_9,7422,3774,50.8488,2026-06-08T02:15:27.521332+00:00
16.9,74,Heimerdinger,TOP,30-35,1800,2100,lolalytics_emerald_plus_global_16_9,7228,3540,48.9762,2026-06-08T02:15:27.521332+00:00
16.9,74,Heimerdinger,TOP,35-40,2100,2400,lolalytics_emerald_plus_global_16_9,3754,1880,50.0799,2026-06-08T02:15:27.521332+00:00
16.9,74,Heimerdinger,TOP,40+,2400,,lolalytics_emerald_plus_global_16_9,1795,936,52.1448,2026-06-08T02:15:27.521332+00:00
16.9,910,Hwei,MIDDLE,15-20,900,1200,lolalytics_emerald_plus_global_16_9,8291,3996,48.1968,2026-06-08T02:15:27.521332+00:00
16.9,910,Hwei,MIDDLE,20-25,1200,1500,lolalytics_emerald_plus_global_16_9,13571,7010,51.6543,2026-06-08T02:15:27.521332+00:00
16.9,910,Hwei,MIDDLE,25-30,1500,1800,lolalytics_emerald_plus_global_16_9,30624,15686,51.2213,2026-06-08T02:15:27.521332+00:00
16.9,910,Hwei,MIDDLE,30-35,1800,2100,lolalytics_emerald_plus_global_16_9,28591,14436,50.4914,2026-06-08T02:15:27.521332+00:00
16.9,910,Hwei,MIDDLE,35-40,2100,2400,lolalytics_emerald_plus_global_16_9,13955,7051,50.5267,2026-06-08T02:15:27.521332+00:00
16.9,910,Hwei,MIDDLE,40+,2400,,lolalytics_emerald_plus_global_16_9,6287,3158,50.2306,2026-06-08T02:15:27.521332+00:00
16.9,420,Illaoi,TOP,15-20,900,1200,lolalytics_emerald_plus_global_16_9,4552,2763,60.6986,2026-06-08T02:15:27.521332+00:00
16.9,420,Illaoi,TOP,20-25,1200,1500,lolalytics_emerald_plus_global_16_9,7660,4351,56.8016,2026-06-08T02:15:27.521332+00:00
16.9,420,Illaoi,TOP,25-30,1500,1800,lolalytics_emerald_plus_global_16_9,16466,8286,50.3219,2026-06-08T02:15:27.521332+00:00
16.9,420,Illaoi,TOP,30-35,1800,2100,lolalytics_emerald_plus_global_16_9,15543,7343,47.2431,2026-06-08T02:15:27.521332+00:00
16.9,420,Illaoi,TOP,35-40,2100,2400,lolalytics_emerald_plus_global_16_9,7686,3649,47.4759,2026-06-08T02:15:27.521332+00:00
16.9,420,Illaoi,TOP,40+,2400,,lolalytics_emerald_plus_global_16_9,3240,1567,48.3642,2026-06-08T02:15:27.521332+00:00
16.9,39,Irelia,TOP,15-20,900,1200,lolalytics_emerald_plus_global_16_9,11090,6335,57.1235,2026-06-08T02:15:27.521332+00:00
16.9,39,Irelia,TOP,20-25,1200,1500,lolalytics_emerald_plus_global_16_9,18702,10761,57.5393,2026-06-08T02:15:27.521332+00:00
16.9,39,Irelia,TOP,25-30,1500,1800,lolalytics_emerald_plus_global_16_9,34935,18087,51.7733,2026-06-08T02:15:27.521332+00:00
16.9,39,Irelia,TOP,30-35,1800,2100,lolalytics_emerald_plus_global_16_9,28475,13457,47.259,2026-06-08T02:15:27.521332+00:00
16.9,39,Irelia,TOP,35-40,2100,2400,lolalytics_emerald_plus_global_16_9,11820,5515,46.6582,2026-06-08T02:15:27.521332+00:00
16.9,39,Irelia,TOP,40+,2400,,lolalytics_emerald_plus_global_16_9,4293,2040,47.5192,2026-06-08T02:15:27.521332+00:00
16.9,427,Ivern,JUNGLE,15-20,900,1200,lolalytics_emerald_plus_global_16_9,2550,1338,52.4706,2026-06-08T02:15:27.521332+00:00
16.9,427,Ivern,JUNGLE,20-25,1200,1500,lolalytics_emerald_plus_global_16_9,4955,2598,52.4319,2026-06-08T02:15:27.521332+00:00
16.9,427,Ivern,JUNGLE,25-30,1500,1800,lolalytics_emerald_plus_global_16_9,10166,5304,52.1739,2026-06-08T02:15:27.521332+00:00
16.9,427,Ivern,JUNGLE,30-35,1800,2100,lolalytics_emerald_plus_global_16_9,8490,4476,52.7208,2026-06-08T02:15:27.521332+00:00
16.9,427,Ivern,JUNGLE,35-40,2100,2400,lolalytics_emerald_plus_global_16_9,3897,1993,51.1419,2026-06-08T02:15:27.521332+00:00
16.9,427,Ivern,JUNGLE,40+,2400,,lolalytics_emerald_plus_global_16_9,1461,741,50.7187,2026-06-08T02:15:27.521332+00:00
16.9,40,Janna,UTILITY,15-20,900,1200,lolalytics_emerald_plus_global_16_9,7708,3906,50.6746,2026-06-08T02:15:27.521332+00:00
16.9,40,Janna,UTILITY,20-25,1200,1500,lolalytics_emerald_plus_global_16_9,15144,7973,52.6479,2026-06-08T02:15:27.521332+00:00
16.9,40,Janna,UTILITY,25-30,1500,1800,lolalytics_emerald_plus_global_16_9,30770,16028,52.0897,2026-06-08T02:15:27.521332+00:00
16.9,40,Janna,UTILITY,30-35,1800,2100,lolalytics_emerald_plus_global_16_9,25460,13431,52.7533,2026-06-08T02:15:27.521332+00:00
16.9,40,Janna,UTILITY,35-40,2100,2400,lolalytics_emerald_plus_global_16_9,11289,5874,52.033,2026-06-08T02:15:27.521332+00:00
16.9,40,Janna,UTILITY,40+,2400,,lolalytics_emerald_plus_global_16_9,4347,2266,52.1279,2026-06-08T02:15:27.521332+00:00
16.9,59,JarvanIV,JUNGLE,15-20,900,1200,lolalytics_emerald_plus_global_16_9,17533,8727,49.7747,2026-06-08T02:15:27.521332+00:00
16.9,59,JarvanIV,JUNGLE,20-25,1200,1500,lolalytics_emerald_plus_global_16_9,29630,14758,49.8076,2026-06-08T02:15:27.521332+00:00
16.9,59,JarvanIV,JUNGLE,25-30,1500,1800,lolalytics_emerald_plus_global_16_9,62082,31569,50.8505,2026-06-08T02:15:27.521332+00:00
16.9,59,JarvanIV,JUNGLE,30-35,1800,2100,lolalytics_emerald_plus_global_16_9,51947,26340,50.7055,2026-06-08T02:15:27.521332+00:00
16.9,59,JarvanIV,JUNGLE,35-40,2100,2400,lolalytics_emerald_plus_global_16_9,22931,11635,50.7392,2026-06-08T02:15:27.521332+00:00
16.9,59,JarvanIV,JUNGLE,40+,2400,,lolalytics_emerald_plus_global_16_9,8363,4172,49.8864,2026-06-08T02:15:27.521332+00:00
16.9,24,Jax,TOP,15-20,900,1200,lolalytics_emerald_plus_global_16_9,12748,6392,50.1412,2026-06-08T02:15:27.521332+00:00
16.9,24,Jax,TOP,20-25,1200,1500,lolalytics_emerald_plus_global_16_9,21627,10999,50.8577,2026-06-08T02:15:27.521332+00:00
16.9,24,Jax,TOP,25-30,1500,1800,lolalytics_emerald_plus_global_16_9,44117,22403,50.7809,2026-06-08T02:15:27.521332+00:00
16.9,24,Jax,TOP,30-35,1800,2100,lolalytics_emerald_plus_global_16_9,36487,18420,50.4837,2026-06-08T02:15:27.521332+00:00
16.9,24,Jax,TOP,35-40,2100,2400,lolalytics_emerald_plus_global_16_9,16095,8116,50.4256,2026-06-08T02:15:27.521332+00:00
16.9,24,Jax,TOP,40+,2400,,lolalytics_emerald_plus_global_16_9,5789,2950,50.9587,2026-06-08T02:15:27.521332+00:00
16.9,126,Jayce,TOP,15-20,900,1200,lolalytics_emerald_plus_global_16_9,13018,6414,49.2702,2026-06-08T02:15:27.521332+00:00
16.9,126,Jayce,TOP,20-25,1200,1500,lolalytics_emerald_plus_global_16_9,19123,9880,51.6655,2026-06-08T02:15:27.521332+00:00
16.9,126,Jayce,TOP,25-30,1500,1800,lolalytics_emerald_plus_global_16_9,37952,18873,49.7286,2026-06-08T02:15:27.521332+00:00
16.9,126,Jayce,TOP,30-35,1800,2100,lolalytics_emerald_plus_global_16_9,32236,15455,47.9433,2026-06-08T02:15:27.521332+00:00
16.9,126,Jayce,TOP,35-40,2100,2400,lolalytics_emerald_plus_global_16_9,14335,6736,46.9899,2026-06-08T02:15:27.521332+00:00
16.9,126,Jayce,TOP,40+,2400,,lolalytics_emerald_plus_global_16_9,5550,2637,47.5135,2026-06-08T02:15:27.521332+00:00
16.9,202,Jhin,BOTTOM,15-20,900,1200,lolalytics_emerald_plus_global_16_9,35818,18638,52.0353,2026-06-08T02:15:27.521332+00:00
16.9,202,Jhin,BOTTOM,20-25,1200,1500,lolalytics_emerald_plus_global_16_9,54430,26816,49.2669,2026-06-08T02:15:27.521332+00:00
16.9,202,Jhin,BOTTOM,25-30,1500,1800,lolalytics_emerald_plus_global_16_9,122504,60154,49.1037,2026-06-08T02:15:27.521332+00:00
16.9,202,Jhin,BOTTOM,30-35,1800,2100,lolalytics_emerald_plus_global_16_9,113017,56395,49.8996,2026-06-08T02:15:27.521332+00:00
16.9,202,Jhin,BOTTOM,35-40,2100,2400,lolalytics_emerald_plus_global_16_9,54294,27859,51.3114,2026-06-08T02:15:27.521332+00:00
16.9,202,Jhin,BOTTOM,40+,2400,,lolalytics_emerald_plus_global_16_9,23053,12090,52.4444,2026-06-08T02:15:27.521332+00:00
16.9,222,Jinx,BOTTOM,15-20,900,1200,lolalytics_emerald_plus_global_16_9,23532,11694,49.694,2026-06-08T02:15:27.521332+00:00
16.9,222,Jinx,BOTTOM,20-25,1200,1500,lolalytics_emerald_plus_global_16_9,47833,25538,53.3899,2026-06-08T02:15:27.521332+00:00
16.9,222,Jinx,BOTTOM,25-30,1500,1800,lolalytics_emerald_plus_global_16_9,97082,50539,52.0581,2026-06-08T02:15:27.521332+00:00
16.9,222,Jinx,BOTTOM,30-35,1800,2100,lolalytics_emerald_plus_global_16_9,78517,40924,52.1212,2026-06-08T02:15:27.521332+00:00
16.9,222,Jinx,BOTTOM,35-40,2100,2400,lolalytics_emerald_plus_global_16_9,33589,17762,52.8804,2026-06-08T02:15:27.521332+00:00
16.9,222,Jinx,BOTTOM,40+,2400,,lolalytics_emerald_plus_global_16_9,11536,6160,53.3981,2026-06-08T02:15:27.521332+00:00
16.9,897,KSante,TOP,15-20,900,1200,lolalytics_emerald_plus_global_16_9,9985,5602,56.1042,2026-06-08T02:15:27.521332+00:00
16.9,897,KSante,TOP,20-25,1200,1500,lolalytics_emerald_plus_global_16_9,15135,7618,50.3337,2026-06-08T02:15:27.521332+00:00
16.9,897,KSante,TOP,25-30,1500,1800,lolalytics_emerald_plus_global_16_9,31161,14830,47.5915,2026-06-08T02:15:27.521332+00:00
16.9,897,KSante,TOP,30-35,1800,2100,lolalytics_emerald_plus_global_16_9,26280,12223,46.5107,2026-06-08T02:15:27.521332+00:00
16.9,897,KSante,TOP,35-40,2100,2400,lolalytics_emerald_plus_global_16_9,11941,5592,46.8302,2026-06-08T02:15:27.521332+00:00
16.9,897,KSante,TOP,40+,2400,,lolalytics_emerald_plus_global_16_9,4587,2223,48.463,2026-06-08T02:15:27.521332+00:00
16.9,145,Kaisa,BOTTOM,15-20,900,1200,lolalytics_emerald_plus_global_16_9,32046,14722,45.9402,2026-06-08T02:15:27.521332+00:00
16.9,145,Kaisa,BOTTOM,20-25,1200,1500,lolalytics_emerald_plus_global_16_9,58147,27265,46.8898,2026-06-08T02:15:27.521332+00:00
16.9,145,Kaisa,BOTTOM,25-30,1500,1800,lolalytics_emerald_plus_global_16_9,122041,60360,49.4588,2026-06-08T02:15:27.521332+00:00
16.9,145,Kaisa,BOTTOM,30-35,1800,2100,lolalytics_emerald_plus_global_16_9,102214,50272,49.1831,2026-06-08T02:15:27.521332+00:00
16.9,145,Kaisa,BOTTOM,35-40,2100,2400,lolalytics_emerald_plus_global_16_9,44439,21332,48.0029,2026-06-08T02:15:27.521332+00:00
16.9,145,Kaisa,BOTTOM,40+,2400,,lolalytics_emerald_plus_global_16_9,15859,7420,46.7873,2026-06-08T02:15:27.521332+00:00
16.9,429,Kalista,BOTTOM,15-20,900,1200,lolalytics_emerald_plus_global_16_9,3670,1804,49.1553,2026-06-08T02:15:27.521332+00:00
16.9,429,Kalista,BOTTOM,20-25,1200,1500,lolalytics_emerald_plus_global_16_9,6294,3178,50.4925,2026-06-08T02:15:27.521332+00:00
16.9,429,Kalista,BOTTOM,25-30,1500,1800,lolalytics_emerald_plus_global_16_9,11614,5720,49.2509,2026-06-08T02:15:27.521332+00:00
16.9,429,Kalista,BOTTOM,30-35,1800,2100,lolalytics_emerald_plus_global_16_9,8909,4274,47.974,2026-06-08T02:15:27.521332+00:00
16.9,429,Kalista,BOTTOM,35-40,2100,2400,lolalytics_emerald_plus_global_16_9,3674,1730,47.0876,2026-06-08T02:15:27.521332+00:00
16.9,429,Kalista,BOTTOM,40+,2400,,lolalytics_emerald_plus_global_16_9,1147,540,47.0793,2026-06-08T02:15:27.521332+00:00
16.9,43,Karma,UTILITY,15-20,900,1200,lolalytics_emerald_plus_global_16_9,25169,13076,51.9528,2026-06-08T02:15:27.521332+00:00
16.9,43,Karma,UTILITY,20-25,1200,1500,lolalytics_emerald_plus_global_16_9,40404,21131,52.2993,2026-06-08T02:15:27.521332+00:00
16.9,43,Karma,UTILITY,25-30,1500,1800,lolalytics_emerald_plus_global_16_9,82212,41418,50.3795,2026-06-08T02:15:27.521332+00:00
16.9,43,Karma,UTILITY,30-35,1800,2100,lolalytics_emerald_plus_global_16_9,68770,34011,49.4562,2026-06-08T02:15:27.521332+00:00
16.9,43,Karma,UTILITY,35-40,2100,2400,lolalytics_emerald_plus_global_16_9,30556,15105,49.4338,2026-06-08T02:15:27.521332+00:00
16.9,43,Karma,UTILITY,40+,2400,,lolalytics_emerald_plus_global_16_9,12108,6028,49.7853,2026-06-08T02:15:27.521332+00:00
16.9,30,Karthus,JUNGLE,15-20,900,1200,lolalytics_emerald_plus_global_16_9,3703,1893,51.1207,2026-06-08T02:15:27.521332+00:00
16.9,30,Karthus,JUNGLE,20-25,1200,1500,lolalytics_emerald_plus_global_16_9,5470,2785,50.9141,2026-06-08T02:15:27.521332+00:00
16.9,30,Karthus,JUNGLE,25-30,1500,1800,lolalytics_emerald_plus_global_16_9,12083,5822,48.1834,2026-06-08T02:15:27.521332+00:00
16.9,30,Karthus,JUNGLE,30-35,1800,2100,lolalytics_emerald_plus_global_16_9,11231,5615,49.9955,2026-06-08T02:15:27.521332+00:00
16.9,30,Karthus,JUNGLE,35-40,2100,2400,lolalytics_emerald_plus_global_16_9,5887,3051,51.8261,2026-06-08T02:15:27.521332+00:00
16.9,30,Karthus,JUNGLE,40+,2400,,lolalytics_emerald_plus_global_16_9,2921,1536,52.5847,2026-06-08T02:15:27.521332+00:00
16.9,38,Kassadin,MIDDLE,15-20,900,1200,lolalytics_emerald_plus_global_16_9,4561,2005,43.9597,2026-06-08T02:15:27.521332+00:00
16.9,38,Kassadin,MIDDLE,20-25,1200,1500,lolalytics_emerald_plus_global_16_9,9931,3760,37.8612,2026-06-08T02:15:27.521332+00:00
16.9,38,Kassadin,MIDDLE,25-30,1500,1800,lolalytics_emerald_plus_global_16_9,20461,10067,49.2009,2026-06-08T02:15:27.521332+00:00
